# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;
3.114000000000000E+09;-1.160010199580332E+01;-1.258498438016978E+01;1.796448984516019E+01;1.005829520355043E+02;1.796448984516019E+01;1.005829520355043E+02;-2.185514509509475E+01;5.723196239118651E+01;5.557593045711570E+01;8.802240904645954E-01;
3.115000000000000E+09;-1.158908435167326E+01;-1.259141063444939E+01;1.795608324179540E+01;9.930284646997281E+01;1.795608324179540E+01;9.930284646997281E+01;-2.192644610065574E+01;5.388129903249260E+01;5.564840878510041E+01;-3.529218249793515E-01;
3.116000000000000E+09;-1.157937418523403E+01;-1.236303547144056E+01;1.795128643544757E+01;9.804328055749701E+01;1.795128643544757E+01;9.804328055749701E+01;-2.206390364367838E+01;5.092459951984229E+01;5.573955499834710E+01;4.586773921469582E-01;
3.117000000000000E+09;-1.158873687673678E+01;-1.235746318966994E+01;1.794407782458645E+01;9.677975789852171E+01;1.794407782458645E+01;9.677975789852171E+01;-2.216039733540204E+01;4.707531444196959E+01;5.554140099748295E+01;9.178179176989228E-01;
3.118000000000000E+09;-1.156554341295762E+01;-1.227207011509060E+01;1.793800563731246E+01;9.552870422833975E+01;1.793800563731246E+01;9.552870422833975E+01;-2.232412780287680E+01;4.339652781262421E+01;5.544267112557500E+01;-9.848251454697453E-01;
3.119000000000000E+09;-1.156336028932873E+01;-1.214840384578972E+01;1.792906218931363E+01;9.427946444906100E+01;1.792906218931363E+01;9.427946444906100E+01;-2.243527961125491E+01;4.026451132509538E+01;5.556938749526162E+01;-2.978667579802474E-01;
3.120000000000000E+09;-1.152968097549799E+01;-1.194942855998224E+01;1.792171212908421E+01;9.299704929413542E+01;1.792171212908421E+01;9.299704929413542E+01;-2.255216311312891E+01;3.685494517317117E+01;5.548085530336789E+01;5.270082962062096E-01;
3.121000000000000E+09;-1.152820146916113E+01;-1.191734040533828E+01;1.791781502702697E+01;9.174307735677374E+01;1.791781502702697E+01;9.174307735677374E+01;-2.262659246055240E+01;3.280289365093756E+01;5.575928128057997E+01;-9.009527688317605E-01;
3.122000000000000E+09;-1.151818517974220E+01;-1.187632872203415E+01;1.791006281273841E+01;9.049301712711245E+01;1.791006281273841E+01;9.049301712711245E+01;-2.273505293695831E+01;2.849385727845066E+01;5.557424897167620E+01;6.008552535013303E-01;
3.123000000000000E+09;-1.150257191693709E+01;-1.172571761219760E+01;1.790091821647764E+01;8.921743364609058E+01;1.790091821647764E+01;8.921743364609058E+01;-2.278017639712240E+01;2.511447760791904E+01;5.555517141837235E+01;9.479577971807250E-02;
3.124000000000000E+09;-1.149418466327795E+01;-1.159040542754711E+01;1.789401139754175E+01;8.795493463133907E+01;1.789401139754175E+01;8.795493463133907E+01;-2.287618028713341E+01;2.104380358792269E+01;5.563357067037395E+01;5.632583129707938E-01;
3.125000000000000E+09;-1.147498153525552E+01;-1.146954949992504E+01;1.788633169238097E+01;8.669371265414146E+01;1.788633169238097E+01;8.669371265414146E+01;-2.290946160272402E+01;1.724175206001351E+01;5.572073640250417E+01;-8.823895070552358E-01;
3.126000000000000E+09;-1.146195048654894E+01;-1.152247184765828E+01;1.787845141755430E+01;8.544076809263598E+01;1.787845141755430E+01;8.544076809263598E+01;-2.297545525951102E+01;1.278102475291831E+01;5.567370576632968E+01;-5.679585701588562E-01;
3.127000000000000E+09;-1.146156350447044E+01;-1.138385302946334E+01;1.787264427246719E+01;8.418667609638885E+01;1.787264427246719E+01;8.418667609638885E+01;-2.299297215024394E+01;8.753955947464540E+00;5.570786752499578E+01;-4.276545301268503E-01;
3.128000000000000E+09;-1.144891162018875E+01;-1.133451746808406E+01;1.786537568813468E+01;8.295328519250486E+01;1.786537568813468E+01;8.295328519250486E+01;-2.300296880501582E+01;4.642868175153038E+00;5.567101565042302E+01;-2.203756225555886E-02;
3.129000000000000E+09;-1.141909429469453E+01;-1.119618576016468E+01;1.785728502079745E+01;8.169145381572586E+01;1.785728502079745E+01;8.169145381572586E+01;-2.302876984065286E+01;4.005430069484426E-01;5.569927793952358E+01;-2.515078476521463E-01;
3.130000000000000E+09;-1.139519327882276E+01;-1.099463662258838E+01;1.785141898654452E+01;8.043047199131345E+01;1.785141898654452E+01;8.043047199131345E+01;-2.300424553114228E+01;-4.091994265173472E+00;5.576974352844655E+01;8.518349123478881E-02;
3.131000000000000E+09;-1.140596053258867E+01;-1.096464272687095E+01;1.784476409551650E+01;7.917300284831929E+01;1.784476409551650E+01;7.917300284831929E+01;-2.302659400407475E+01;-8.415692009081162E+00;5.554904878499052E+01;7.821816243033327E-01;
3.132000000000000E+09;-1.138894897410278E+01;-1.088613032167948E+01;1.783739694651420E+01;7.792101708833118E+01;1.783739694651420E+01;7.792101708833118E+01;-2.292287875693290E+01;-1.292971865301723E+01;5.557247170826204E+01;2.804196251521170E-01;
3.133000000000000E+09;-1.137333618790071E+01;-1.083223551412820E+01;1.782911586760300E+01;7.668410764821795E+01;1.782911586760300E+01;7.668410764821795E+01;-2.286132509627661E+01;-1.721488822471195E+01;5.548308107155360E+01;1.656724611556193E-01;
3.134000000000000E+09;-1.135109380870434E+01;-1.067607274973169E+01;1.782463926441157E+01;7.543370320736047E+01;1.782463926441157E+01;7.543370320736047E+01;-2.278641979239653E+01;-2.120506075442837E+01;5.562529645562218E+01;9.599146439804054E-01;
3.135000000000000E+09;-1.133473453668073E+01;-1.053518329207727E+01;1.781538377343329E+01;7.417460549266048E+01;1.781538377343329E+01;7.417460549266048E+01;-2.266807362815711E+01;-2.549740110941551E+01;5.557357178124931E+01;-7.645113967673220E-01;
3.136000000000000E+09;-1.133171814703606E+01;-1.035538202281854E+01;1.780457146368351E+01;7.294856227582916E+01;1.780457146368351E+01;7.294856227582916E+01;-2.253372801707330E+01;-2.986228276989707E+01;5.560326312840593E+01;1.176758814143037E+00;
3.137000000000000E+09;-1.130586256405879E+01;-1.037233160561182E+01;1.779861358457451E+01;7.170080218557675E+01;1.779861358457451E+01;7.170080218557675E+01;-2.234962633018458E+01;-3.414960394791008E+01;5.565708171540485E+01;-1.284371248413859E+00;
3.138000000000000E+09;-1.128822830596936E+01;-1.021060028206902E+01;1.778972987359390E+01;7.043568695232761E+01;1.778972987359390E+01;7.043568695232761E+01;-2.227454440318272E+01;-3.820072789051029E+01;5.558686941601653E+01;8.403737991043942E-01;
3.139000000000000E+09;-1.128013314326140E+01;-1.019693401392371E+01;1.777850385170810E+01;6.919621150283906E+01;1.777850385170810E+01;6.919621150283906E+01;-2.205232409111637E+01;-4.241224226465194E+01;5.564239214779957E+01;-1.308856024770104E-01;
3.140000000000000E+09;-1.124830190416895E+01;-1.002351555320595E+01;1.777456021366612E+01;6.794782598807328E+01;1.777456021366612E+01;6.794782598807328E+01;-2.185777294843907E+01;-4.652014583796693E+01;5.555706507046671E+01;-3.955428808395997E-01;
3.141000000000000E+09;-1.123327177968108E+01;-1.009276689974271E+01;1.776532648679282E+01;6.671091948389854E+01;1.776532648679282E+01;6.671091948389854E+01;-2.174360572195735E+01;-5.027813487395034E+01;5.570482944004618E+01;-9.324614659116388E-01;
3.142000000000000E+09;-1.121814326289817E+01;-1.009123934525027E+01;1.775772367469381E+01;6.548355971820521E+01;1.775772367469381E+01;6.548355971820521E+01;-2.152371086413938E+01;-5.396364026111637E+01;5.570630016208364E+01;-9.622317361872558E-01;
3.143000000000000E+09;-1.119230577750592E+01;-9.905203508294033E+00;1.774846307484141E+01;6.422780153087470E+01;1.774846307484141E+01;6.422780153087470E+01;-2.129060004176223E+01;-5.797094989425699E+01;5.559669071138682E+01;2.884395075102842E-01;
3.144000000000000E+09;-1.116864115251099E+01;-9.875351916700511E+00;1.773815769224714E+01;6.298018361395799E+01;1.773815769224714E+01;6.298018361395799E+01;-2.103977920328321E+01;-6.164964394674625E+01;5.569236706455752E+01;-2.506727033045271E-01;
3.145000000000000E+09;-1.115515074090313E+01;-9.817605625964475E+00;1.773010879936412E+01;6.174601414391272E+01;1.773010879936412E+01;6.174601414391272E+01;-2.084109328141305E+01;-6.515480578282643E+01;5.564930745308021E+01;-4.993740868535575E-01;
3.146000000000000E+09;-1.113313646237057E+01;-9.698879768061182E+00;1.771915738358823E+01;6.051381733230113E+01;1.771915738358823E+01;6.051381733230113E+01;-2.063489208708141E+01;-6.856809709566244E+01;5.564907169019949E+01;-1.653787100264466E-01;
3.147000000000000E+09;-1.110585656352784E+01;-9.726326828373358E+00;1.771106682750554E+01;5.928814941085221E+01;1.771106682750554E+01;5.928814941085221E+01;-2.042051301868238E+01;-7.209752856663609E+01;5.566422085312554E+01;-4.221586851223941E-01;
3.148000000000000E+09;-1.109068698264948E+01;-9.622444687414205E+00;1.770302280280047E+01;5.801964221875694E+01;1.770302280280047E+01;5.801964221875694E+01;-2.017841486340470E+01;-7.565808224412487E+01;5.568399444256657E+01;-1.362066600587479E-01;
3.149000000000000E+09;-1.106135090834214E+01;-9.552044620333669E+00;1.769470072869529E+01;5.676564232867572E+01;1.769470072869529E+01;5.676564232867572E+01;-1.991823349735355E+01;-7.897877171389213E+01;5.585287715040688E+01;-9.124132780774360E-01;
3.150000000000000E+09;-1.105332429897509E+01;-9.639793512333956E+00;1.768159992765788E+01;5.553145873591802E+01;1.768159992765788E+01;5.553145873591802E+01;-1.967238261879386E+01;-8.200756075776386E+01;5.556493435185864E+01;-7.928364963687048E-01;
3.151000000000000E+09;-1.101890562075191E+01;-9.470589290697246E+00;1.767033058422020E+01;5.427692391138719E+01;1.767033058422020E+01;5.427692391138719E+01;-1.944411219820174E+01;-8.517455830682648E+01;5.560381733006289E+01;-3.628380460769982E-01;
3.152000000000000E+09;-1.100107242462133E+01;-9.473422901354109E+00;1.766253024052648E+01;5.303586020424274E+01;1.766253024052648E+01;5.303586020424274E+01;-1.924358722660472E+01;-8.829214283049721E+01;5.559514334360162E+01;8.856137628956640E-01;
3.153000000000000E+09;-1.097909055752811E+01;-9.383741932503574E+00;1.764808961394724E+01;5.179644651315981E+01;1.764808961394724E+01;5.179644651315981E+01;-1.893902068856832E+01;-9.100765632122919E+01;5.552844489684109E+01;-1.367042903961216E+00;
3.154000000000000E+09;-1.095409681411772E+01;-9.451728241474369E+00;1.763720780581669E+01;5.054545641209809E+01;1.763720780581669E+01;5.054545641209809E+01;-1.869840583840410E+01;-9.424143895094512E+01;5.544200381017680E+01;-8.303142105583936E-01;
3.155000000000000E+09;-1.091448427705806E+01;-9.427559504903964E+00;1.762727907915708E+01;4.928972699540284E+01;1.762727907915708E+01;4.928972699540284E+01;-1.846024870086807E+01;-9.675286310801488E+01;5.553678662949081E+01;-6.011675119379126E-02;
3.156000000000000E+09;-1.090536318161193E+01;-9.270718055784320E+00;1.761763627629482E+01;4.804554667148000E+01;1.761763627629482E+01;4.804554667148000E+01;-1.824044695216816E+01;-9.968633450286832E+01;5.570546482430395E+01;-7.449749637884054E-02;
3.157000000000000E+09;-1.087761872015493E+01;-9.246284138746912E+00;1.760961141761021E+01;4.680315988254854E+01;1.760961141761021E+01;4.680315988254854E+01;-1.799729447177472E+01;-1.023216661522358E+02;5.562880490060795E+01;-6.037860596771236E-01;
3.158000000000000E+09;-1.085464686374259E+01;-9.295273127031050E+00;1.759405337092161E+01;4.557740820699016E+01;1.759405337092161E+01;4.557740820699016E+01;-1.776966357651089E+01;-1.049688113817823E+02;5.550796728916303E+01;-4.186260021977543E-01;
3.159000000000000E+09;-1.081673663405148E+01;-9.254074022024680E+00;1.758281068599785E+01;4.431967617506243E+01;1.758281068599785E+01;4.431967617506243E+01;-1.752667818883032E+01;-1.076642596191670E+02;5.562076645398211E+01;-1.086618730336313E+00;
3.160000000000000E+09;-1.080388517777581E+01;-9.221179069846579E+00;1.757343103961606E+01;4.306188153669062E+01;1.757343103961606E+01;4.306188153669062E+01;-1.730412268923527E+01;-1.102811736183128E+02;5.581045478342973E+01;-1.299733641959400E+00;
3.161000000000000E+09;-1.077198928587719E+01;-9.254832339285635E+00;1.755953812051383E+01;4.183272161267367E+01;1.755953812051383E+01;4.183272161267367E+01;-1.704929194053550E+01;-1.126670698470161E+02;5.558032268835106E+01;-5.720927649949141E-01;
3.162000000000000E+09;-1.074237588694136E+01;-9.241879976215680E+00;1.754934758171493E+01;4.058195481993943E+01;1.754934758171493E+01;4.058195481993943E+01;-1.683509680407161E+01;-1.150278891849650E+02;5.560693246521130E+01;-4.942156162235604E-01;
3.163000000000000E+09;-1.071517927143971E+01;-9.223690856354070E+00;1.753534177745640E+01;3.933785156665132E+01;1.753534177745640E+01;3.933785156665132E+01;-1.662578230782855E+01;-1.175374543848269E+02;5.586295729309952E+01;-1.481744001793146E+00;
3.164000000000000E+09;-1.066982485205725E+01;-9.242055509725667E+00;1.752618245566932E+01;3.807301100971760E+01;1.752618245566932E+01;3.807301100971760E+01;-1.641332737325893E+01;-1.198239103414665E+02;5.567494560474000E+01;-2.613621201740105E-01;
3.165000000000000E+09;-1.066328287462717E+01;-9.236166695082671E+00;1.750916029993873E+01;3.684164518489967E+01;1.750916029993873E+01;3.684164518489967E+01;-1.618279523298933E+01;-1.220978616933800E+02;5.562052453846902E+01;-4.346951127985740E-01;
3.166000000000000E+09;-1.064000634124284E+01;-9.195301256813062E+00;1.749936475906706E+01;3.559161357130070E+01;1.749936475906706E+01;3.559161357130070E+01;-1.600082017773266E+01;-1.246452636569088E+02;5.563942353154680E+01;-8.106903777254945E-01;
3.167000000000000E+09;-1.059889101375526E+01;-9.224520628449266E+00;1.748884715163526E+01;3.437006730859764E+01;1.748884715163526E+01;3.437006730859764E+01;-1.578295325083641E+01;-1.267614360712367E+02;5.556654267256316E+01;-8.201915536420394E-01;
3.168000000000000E+09;-1.056947896910729E+01;-9.279354322304039E+00;1.747232808591966E+01;3.311797044609508E+01;1.747232808591966E+01;3.311797044609508E+01;-1.560244183523864E+01;-1.290831782891487E+02;5.577657979222796E+01;-1.826103065760761E+00;
3.169000000000000E+09;-1.053341896096800E+01;-9.302005848074661E+00;1.745835760042127E+01;3.186316070216175E+01;1.745835760042127E+01;3.186316070216175E+01;-1.538293949219059E+01;-1.311593784293443E+02;5.557180103486545E+01;-3.661330737108052E-01;
3.170000000000000E+09;-1.052634725687961E+01;-9.303051277064805E+00;1.744529605706693E+01;3.063131373361180E+01;1.744529605706693E+01;3.063131373361180E+01;-1.519163896786515E+01;-1.334285826113233E+02;5.559177641207660E+01;-3.916360730231176E-01;
3.171000000000000E+09;-1.048262911422982E+01;-9.277765832878840E+00;1.743265417158806E+01;2.935911483150347E+01;1.743265417158806E+01;2.935911483150347E+01;-1.499456057398069E+01;-1.354543647148896E+02;5.562602673365278E+01;-1.724108053650020E+00;
3.172000000000000E+09;-1.044556195716191E+01;-9.407688999187394E+00;1.741718370067758E+01;2.813009344063457E+01;1.741718370067758E+01;2.813009344063457E+01;-1.480852456184047E+01;-1.376175194123525E+02;5.548404789452123E+01;-2.004522791962907E+00;
3.173000000000000E+09;-1.043376793618648E+01;-9.403691402933543E+00;1.740452600336379E+01;2.690162927290626E+01;1.740452600336379E+01;2.690162927290626E+01;-1.461881986391102E+01;-1.397108202634571E+02;5.564859662016541E+01;-1.012773332573606E+00;
3.174000000000000E+09;-1.039235973056720E+01;-9.487824337397070E+00;1.738816910341995E+01;2.565730876601024E+01;1.738816910341995E+01;2.565730876601024E+01;-1.445021930770250E+01;-1.417872738423704E+02;5.571426748269778E+01;-1.194037522484810E+00;
3.175000000000000E+09;-1.036117099865731E+01;-9.503824184116032E+00;1.737364652814156E+01;2.439693516488076E+01;1.737364652814156E+01;2.439693516488076E+01;-1.427481607434466E+01;-1.437719626602250E+02;5.568436365676262E+01;-4.563856180676412E-01;
3.176000000000000E+09;-1.034817338061998E+01;-9.609926515305427E+00;1.735789536285955E+01;2.317303533075842E+01;1.735789536285955E+01;2.317303533075842E+01;-1.410066173413152E+01;-1.457424309494636E+02;5.555960745806746E+01;-1.608466093551980E+00;
3.177000000000000E+09;-1.030551378494636E+01;-9.633323194933361E+00;1.734216880588083E+01;2.192891624781368E+01;1.734216880588083E+01;2.192891624781368E+01;-1.391451873883508E+01;-1.476930688174715E+02;5.557867753313844E+01;-1.215834205056981E+00;
3.178000000000000E+09;-1.027330494326331E+01;-9.692770790902900E+00;1.732687502735641E+01;2.069439092739929E+01;1.732687502735641E+01;2.069439092739929E+01;-1.375121913125739E+01;-1.496368898936881E+02;5.553118941125888E+01;-2.105396291290419E+00;
3.179000000000000E+09;-1.025586115187870E+01;-9.764191531458133E+00;1.731266914291253E+01;1.942250341025873E+01;1.731266914291253E+01;1.942250341025873E+01;-1.360027617415772E+01;-1.516986793732462E+02;5.582269613336380E+01;-5.627060412447409E-01;
3.180000000000000E+09;-1.022099246095645E+01;-9.874294584766043E+00;1.729167820474603E+01;1.821007838584599E+01;1.729167820474603E+01;1.821007838584599E+01;-1.342378308620468E+01;-1.535524241913214E+02;5.551311199116466E+01;-1.421372763042384E+00;
3.181000000000000E+09;-1.019992143827278E+01;-9.946068829101739E+00;1.727219342273831E+01;1.694682002214703E+01;1.727219342273831E+01;1.694682002214703E+01;-1.327748833073841E+01;-1.554413348672776E+02;5.562278796858129E+01;-1.789216783898839E+00;
3.182000000000000E+09;-1.016403208147728E+01;-1.003348561980301E+01;1.725880870601448E+01;1.571387050190991E+01;1.725880870601448E+01;1.571387050190991E+01;-1.312633069890282E+01;-1.572964347860572E+02;5.550545001313635E+01;-2.708992835389455E+00;
3.183000000000000E+09;-1.012396567159304E+01;-1.014667368491840E+01;1.724218072199878E+01;1.445805023163071E+01;1.724218072199878E+01;1.445805023163071E+01;-1.297570709300464E+01;-1.592662371336897E+02;5.538691144004343E+01;-3.378841664812251E+00;
3.184000000000000E+09;-1.011779562084398E+01;-1.026044917350384E+01;1.722172423255727E+01;1.324569216765330E+01;1.722172423255727E+01;1.324569216765330E+01;-1.284657124282235E+01;-1.611480508519069E+02;5.570125853444566E+01;-2.650416290223475E+00;
3.185000000000000E+09;-1.006880024960575E+01;-1.029485095968114E+01;1.720658618620791E+01;1.198924092068754E+01;1.720658618620791E+01;1.198924092068754E+01;-1.268779460164017E+01;-1.629328681847678E+02;5.562975868170957E+01;-9.891619840583110E-01;
3.186000000000000E+09;-1.004642484330164E+01;-1.040656396307593E+01;1.719375994013901E+01;1.075677811518865E+01;1.719375994013901E+01;1.075677811518865E+01;-1.255521320296555E+01;-1.648162549796320E+02;5.567345195973220E+01;-1.272748731639061E+00;
3.187000000000000E+09;-1.001779826111398E+01;-1.054829443150711E+01;1.717297641782827E+01;9.544211862451085E+00;1.717297641782827E+01;9.544211862451085E+00;-1.240851406653633E+01;-1.666965301463574E+02;5.559329347257523E+01;-3.213282202173193E+00;
3.188000000000000E+09;-1.000367297823124E+01;-1.063794562191049E+01;1.715423137726080E+01;8.315193160734310E+00;1.715423137726080E+01;8.315193160734310E+00;-1.226711017833802E+01;-1.683353133158456E+02;5.551999608868229E+01;-1.166146877242387E+00;
3.189000000000000E+09;-9.969938009702734E+00;-1.073810750538051E+01;1.713604829959165E+01;7.070401151398519E+00;1.713604829959165E+01;7.070401151398519E+00;-1.213881455378506E+01;-1.702071177460790E+02;5.565307063940014E+01;-1.357272291949370E+00;
3.190000000000000E+09;-9.945622163886016E+00;-1.086043776941741E+01;1.711412309780762E+01;5.846834026341279E+00;1.711412309780762E+01;5.846834026341279E+00;-1.202212185322705E+01;-1.718720150511095E+02;5.550570009042288E+01;-8.641124152412648E-02;
3.191000000000000E+09;-9.923863417121060E+00;-1.096925343563924E+01;1.709659412488574E+01;4.633533441187948E+00;1.709659412488574E+01;4.633533441187948E+00;-1.190171184564486E+01;-1.737236478509052E+02;5.568878452173051E+01;-2.118899722640579E+00;
3.192000000000000E+09;-9.904640764760472E+00;-1.110287045791268E+01;1.708068257750997E+01;3.386301561270386E+00;1.708068257750997E+01;3.386301561270386E+00;-1.178148609289786E+01;-1.753648223929318E+02;5.539237887969981E+01;-1.981287461492536E+00;
3.193000000000000E+09;-9.873537792671440E+00;-1.120038661777381E+01;1.705989072449792E+01;2.176661291847823E+00;1.705989072449792E+01;2.176661291847823E+00;-1.165330685593311E+01;-1.772344350691141E+02;5.548919633630939E+01;-2.000005262894450E+00;
3.194000000000000E+09;-9.849812190984895E+00;-1.127964117967882E+01;1.704131861626016E+01;9.494597877855414E-01;1.704131861626016E+01;9.494597877855414E-01;-1.153451544589930E+01;-1.789415348204307E+02;5.552095612386771E+01;-1.269678524830957E+00;
3.195000000000000E+09;-9.821159437952510E+00;-1.146971776290296E+01;1.702585606945555E+01;-2.704325966123171E-01;1.702585606945555E+01;-2.704325966123171E-01;-1.141482285829280E+01;1.794068888724251E+02;5.545145921633215E+01;-2.866398605245676E+00;
3.196000000000000E+09;-9.797753694451490E+00;-1.168722697582644E+01;1.700473661525666E+01;-1.476170677137227E+00;1.700473661525666E+01;-1.476170677137227E+00;-1.132583287792899E+01;1.775243280250079E+02;5.551328436970831E+01;-1.509820137447934E+00;
3.197000000000000E+09;-9.780230653410788E+00;-1.176778639847626E+01;1.698562729213251E+01;-2.700217180863067E+00;1.698562729213251E+01;-2.700217180863067E+00;-1.120526769385765E+01;1.758488914078875E+02;5.557592446925473E+01;-3.160749040562109E+00;
3.198000000000000E+09;-9.766709322014904E+00;-1.189279564643284E+01;1.696344839787754E+01;-3.901537775153524E+00;1.696344839787754E+01;-3.901537775153524E+00;-1.109284995012350E+01;1.742228678600466E+02;5.547333160556867E+01;-1.178715714904865E+00;
3.199000000000000E+09;-9.740081536746374E+00;-1.204581954609427E+01;1.695006154378009E+01;-5.135618251206592E+00;1.695006154378009E+01;-5.135618251206592E+00;-1.100483191315538E+01;1.726217179599297E+02;5.551286947046945E+01;-2.049206446237433E+00;
3.200000000000000E+09;-9.721124042564707E+00;-1.223522899330673E+01;1.692505029273033E+01;-6.347536299988483E+00;1.692505029273033E+01;-6.347536299988483E+00;-1.089880406515931E+01;1.709525655000861E+02;5.557663749653606E+01;-3.028750971826237E+00;
3.201000000000000E+09;-9.688197651154390E+00;-1.233080651516986E+01;1.690614037640801E+01;-7.566821889349691E+00;1.690614037640801E+01;-7.566821889349691E+00;-1.078821007494346E+01;1.691322399162174E+02;5.552742889540527E+01;-2.659176356758518E+00;
3.202000000000000E+09;-9.672211281973709E+00;-1.251163621411248E+01;1.688567024072895E+01;-8.773118862808682E+00;1.688567024072895E+01;-8.773118862808682E+00;-1.069479747177508E+01;1.675436601676209E+02;5.558190353752390E+01;-3.339405285713966E+00;
3.203000000000000E+09;-9.657864539227598E+00;-1.273381804247507E+01;1.686486903631419E+01;-9.990638365679214E+00;1.686486903631419E+01;-9.990638365679214E+00;-1.061811544186548E+01;1.658584843873188E+02;5.548187365896703E+01;-1.329185361613461E+00;
3.204000000000000E+09;-9.627093615795520E+00;-1.286783221272683E+01;1.684199379598661E+01;-1.122254967722640E+01;1.684199379598661E+01;-1.122254967722640E+01;-1.051893322087703E+01;1.641386739296774E+02;5.575397620480419E+01;-1.064392620378121E+00;
3.205000000000000E+09;-9.608599638820589E+00;-1.296100190038869E+01;1.682574295959558E+01;-1.240631303551556E+01;1.682574295959558E+01;-1.240631303551556E+01;-1.043281045543470E+01;1.625308845643532E+02;5.568349057169853E+01;-1.058035658227468E+00;
3.206000000000000E+09;-9.589859850601224E+00;-1.314760432482104E+01;1.680863431396398E+01;-1.361662464704007E+01;1.680863431396398E+01;-1.361662464704007E+01;-1.033587608221136E+01;1.609201099252350E+02;5.539253453532095E+01;-1.730882176783275E+00;
3.207000000000000E+09;-9.580623013872735E+00;-1.337017267948059E+01;1.678796392838383E+01;-1.483937514355576E+01;1.678796392838383E+01;-1.483937514355576E+01;-1.025826983455037E+01;1.592948471150705E+02;5.540845432168098E+01;-3.219212908745217E+00;
3.208000000000000E+09;-9.562017821401042E+00;-1.349871570799952E+01;1.676373960908483E+01;-1.604410955795293E+01;1.676373960908483E+01;-1.604410955795293E+01;-1.016853041872969E+01;1.575871143477953E+02;5.558742622968403E+01;-2.416479988469213E+00;
3.209000000000000E+09;-9.549312736895791E+00;-1.361376805651956E+01;1.674490709183364E+01;-1.722202074149078E+01;1.674490709183364E+01;-1.722202074149078E+01;-1.009320135506872E+01;1.560133770217916E+02;5.571855491027259E+01;-1.460756903743393E+00;
3.210000000000000E+09;-9.538157068278220E+00;-1.386490729763689E+01;1.672519326787532E+01;-1.841954754796052E+01;1.672519326787532E+01;-1.841954754796052E+01;-1.001683740224489E+01;1.543015375171438E+02;5.545085247823968E+01;-1.231336192808343E+00;
3.211000000000000E+09;-9.516402997133159E+00;-1.404196121053022E+01;1.670381190230393E+01;-1.962691038686842E+01;1.670381190230393E+01;-1.962691038686842E+01;-9.942921972818912E+00;1.527080040364582E+02;5.574758922195048E+01;-1.582055418924200E+00;
3.212000000000000E+09;-9.492862951955395E+00;-1.416442086247256E+01;1.668259384477098E+01;-2.084183496896598E+01;1.668259384477098E+01;-2.084183496896598E+01;-9.869730738429025E+00;1.511548814259429E+02;5.559510080594860E+01;-2.466844683927627E+00;
3.213000000000000E+09;-9.469581726103431E+00;-1.427592605984250E+01;1.666266471537928E+01;-2.202638755613779E+01;1.666266471537928E+01;-2.202638755613779E+01;-9.791440117487010E+00;1.494976139472266E+02;5.530252464623598E+01;-8.599129802374025E-01;
3.214000000000000E+09;-9.458117139117094E+00;-1.449001858373342E+01;1.664106471819726E+01;-2.321673714170458E+01;1.664106471819726E+01;-2.321673714170458E+01;-9.736272595843662E+00;1.479409783401519E+02;5.552994592246549E+01;-2.006949813472775E+00;
3.215000000000000E+09;-9.446044770422350E+00;-1.474199619123573E+01;1.662210814853310E+01;-2.439798794568060E+01;1.662210814853310E+01;-2.439798794568060E+01;-9.651762801290143E+00;1.463157998053209E+02;5.542639757429261E+01;-4.745393433927656E+00;
3.216000000000000E+09;-9.438283191970228E+00;-1.480245600961617E+01;1.660764591266684E+01;-2.555848494619055E+01;1.660764591266684E+01;-2.555848494619055E+01;-9.607661001065001E+00;1.446769511470974E+02;5.551398022667370E+01;-2.202501716707458E+00;
3.217000000000000E+09;-9.415151140867499E+00;-1.499528269391915E+01;1.658435948921807E+01;-2.675712020295778E+01;1.658435948921807E+01;-2.675712020295778E+01;-9.518045932200284E+00;1.431748142282130E+02;5.532897966516764E+01;-2.093493528739605E+00;
3.218000000000000E+09;-9.409257794778540E+00;-1.508707023937146E+01;1.656377820242402E+01;-2.791341326105404E+01;1.656377820242402E+01;-2.791341326105404E+01;-9.464833675698728E+00;1.415274492093633E+02;5.546461629181944E+01;-1.616919092730025E+00;
3.219000000000000E+09;-9.387148407763906E+00;-1.533820139390544E+01;1.654658853787053E+01;-2.911866606707645E+01;1.654658853787053E+01;-2.911866606707645E+01;-9.396458728943301E+00;1.398869321310904E+02;5.549407542249469E+01;-2.589253810311777E+00;
3.220000000000000E+09;-9.391075651132860E+00;-1.550319276342272E+01;1.652684776089196E+01;-3.028293883638526E+01;1.652684776089196E+01;-3.028293883638526E+01;-9.351417568755778E+00;1.383152539506199E+02;5.550351079468279E+01;-2.213021910790958E+00;
3.221000000000000E+09;-9.368230625466326E+00;-1.562594584341635E+01;1.650509641581920E+01;-3.143829268338341E+01;1.650509641581920E+01;-3.143829268338341E+01;-9.290970751663160E+00;1.366994274750461E+02;5.554199713486905E+01;-3.068389618647630E+00;
3.222000000000000E+09;-9.358360771041310E+00;-1.586554567542308E+01;1.648586795014443E+01;-3.263636512592311E+01;1.648586795014443E+01;-3.263636512592311E+01;-9.240048605572586E+00;1.351070111705850E+02;5.550731731931180E+01;-3.163881712295723E+00;
