# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;db:Mem6[Trc3]_S21;ang:Mem6[Trc3]_S21;
3.085000000000000E+09;-1.063939419901264E+01;-2.273699836997685E+01;1.804466943050166E+01;1.364793942353477E+02;1.804466943050166E+01;1.364793942353477E+02;-1.852343330692215E+01;1.380061511210020E+02;5.562547406486010E+01;-9.264128560196407E-01;1.814204376866666E+01;1.368771142426341E+02;
3.086000000000000E+09;-1.063447354834576E+01;-2.277552734264815E+01;1.803429879438544E+01;1.352526987853736E+02;1.803429879438544E+01;1.352526987853736E+02;-1.851973664567512E+01;1.355032343473413E+02;5.584390992629319E+01;-2.804952489421452E-01;1.812835305773818E+01;1.356492252297097E+02;
3.087000000000000E+09;-1.062144671036823E+01;-2.262106316978663E+01;1.802886348557790E+01;1.340167711067506E+02;1.802886348557790E+01;1.340167711067506E+02;-1.853132952741843E+01;1.333758065007338E+02;5.575276787452339E+01;-6.251700511800306E-01;1.812554152312633E+01;1.343842183852004E+02;
3.088000000000000E+09;-1.061507547028358E+01;-2.268695408870738E+01;1.802278932486400E+01;1.327897568499822E+02;1.802278932486400E+01;1.327897568499822E+02;-1.854201529616362E+01;1.309824412448987E+02;5.583498738361590E+01;3.866460687392485E-01;1.811474943046856E+01;1.331563868975684E+02;
3.089000000000000E+09;-1.062835798507138E+01;-2.250859851081552E+01;1.801874525999311E+01;1.315588984562482E+02;1.801874525999311E+01;1.315588984562482E+02;-1.858389960279597E+01;1.288994036850245E+02;5.575876310086373E+01;-1.535975844858599E+00;1.811024974382943E+01;1.319055691200938E+02;
3.090000000000000E+09;-1.061751473520971E+01;-2.250116029174491E+01;1.801378427808574E+01;1.303271010776146E+02;1.801378427808574E+01;1.303271010776146E+02;-1.863138889743158E+01;1.263788061502933E+02;5.577403062705291E+01;1.132803588652016E-01;1.810412260421992E+01;1.306443691386924E+02;
3.091000000000000E+09;-1.062758506392848E+01;-2.235099596014766E+01;1.800978621008678E+01;1.291101373002422E+02;1.800978621008678E+01;1.291101373002422E+02;-1.865610227211285E+01;1.240756087672314E+02;5.582955577473149E+01;-5.050656361295692E-01;1.809933710199375E+01;1.294068419864981E+02;
3.092000000000000E+09;-1.061380568127536E+01;-2.244309658708680E+01;1.800271262260294E+01;1.278889821394141E+02;1.800271262260294E+01;1.278889821394141E+02;-1.868740354672182E+01;1.217609993216175E+02;5.581849138326944E+01;7.871032882818950E-01;1.809402018701722E+01;1.281601068598471E+02;
3.093000000000000E+09;-1.062189002018251E+01;-2.233036505764378E+01;1.799894447309298E+01;1.266408117562313E+02;1.799894447309298E+01;1.266408117562313E+02;-1.870598522345005E+01;1.193461798436262E+02;5.573897729960918E+01;-2.047390294587264E-01;1.808693725526011E+01;1.269103009400769E+02;
3.094000000000000E+09;-1.061670290380115E+01;-2.224826924235365E+01;1.799351616250403E+01;1.254178845941983E+02;1.799351616250403E+01;1.254178845941983E+02;-1.876747478069881E+01;1.169319299380830E+02;5.575310020614153E+01;-2.919092696005579E-01;1.808068020066768E+01;1.256599642893359E+02;
3.095000000000000E+09;-1.062007735956267E+01;-2.218483396911205E+01;1.798907776137773E+01;1.241851728437300E+02;1.798907776137773E+01;1.241851728437300E+02;-1.884008168781231E+01;1.145735372075532E+02;5.575517234571599E+01;1.078254464694783E-01;1.807460403247400E+01;1.244176302956687E+02;
3.096000000000000E+09;-1.061648655663118E+01;-2.218737859512837E+01;1.798372904351503E+01;1.229596053374118E+02;1.798372904351503E+01;1.229596053374118E+02;-1.886348841023354E+01;1.124913894584889E+02;5.563199704979145E+01;-5.195087370818953E-01;1.806851578601577E+01;1.231632633871313E+02;
3.097000000000000E+09;-1.061655159460535E+01;-2.204820177101001E+01;1.798179765706078E+01;1.217496641269082E+02;1.798179765706078E+01;1.217496641269082E+02;-1.891895065751274E+01;1.099187661867074E+02;5.558968480091433E+01;7.030098610425184E-02;1.806281836607433E+01;1.219280579762833E+02;
3.098000000000000E+09;-1.060151053371929E+01;-2.207715202401869E+01;1.797339935323932E+01;1.205137507186839E+02;1.797339935323932E+01;1.205137507186839E+02;-1.898764310332943E+01;1.074331949143833E+02;5.568971225022644E+01;5.823869206330512E-01;1.805507884755156E+01;1.206677600598050E+02;
3.099000000000000E+09;-1.060708655292014E+01;-2.191837825408701E+01;1.796930246849607E+01;1.192804617703857E+02;1.796930246849607E+01;1.192804617703857E+02;-1.900596172302179E+01;1.051593576012514E+02;5.584379005753041E+01;4.826306621672597E-01;1.804904616044189E+01;1.194285393028830E+02;
3.100000000000000E+09;-1.059929749175183E+01;-2.181680361437227E+01;1.796351426218292E+01;1.180404615882740E+02;1.796351426218292E+01;1.180404615882740E+02;-1.909233850671859E+01;1.027531792959883E+02;5.579135221784619E+01;4.318675307509276E-02;1.804203853588096E+01;1.181734630335287E+02;
3.101000000000000E+09;-1.061419246517270E+01;-2.180682455654268E+01;1.796078836466676E+01;1.168377149181022E+02;1.796078836466676E+01;1.168377149181022E+02;-1.916760204443176E+01;1.003620854184487E+02;5.562805687619444E+01;-5.766653304728570E-01;1.803701905998228E+01;1.169627886186256E+02;
3.102000000000000E+09;-1.061087652856451E+01;-2.170343792836243E+01;1.796049132162750E+01;1.156221242424943E+02;1.796049132162750E+01;1.156221242424943E+02;-1.925957729631306E+01;9.790103424579435E+01;5.572345963841506E+01;2.094497786441633E-01;1.803607169907496E+01;1.157167244949583E+02;
3.103000000000000E+09;-1.060522327106982E+01;-2.166475272119322E+01;1.795684772730687E+01;1.143980458919492E+02;1.795684772730687E+01;1.143980458919492E+02;-1.933984437234867E+01;9.508573363601896E+01;5.573592852648044E+01;-5.653238376374922E-01;1.803108709336299E+01;1.144561072611661E+02;
3.104000000000000E+09;-1.060470415869324E+01;-2.162737849222820E+01;1.795101406760519E+01;1.131380919156088E+02;1.795101406760519E+01;1.131380919156088E+02;-1.938341860851335E+01;9.299848701807551E+01;5.576325025465307E+01;-1.196185298900771E+00;1.802204648749714E+01;1.131935329893836E+02;
3.105000000000000E+09;-1.060711698954365E+01;-2.152377757694847E+01;1.794807084151550E+01;1.119320424202028E+02;1.794807084151550E+01;1.119320424202028E+02;-1.945357288294047E+01;9.053795544757293E+01;5.576087491145078E+01;1.540601880956453E-01;1.801902447560294E+01;1.119484746168161E+02;
3.106000000000000E+09;-1.060841285462222E+01;-2.156358640392622E+01;1.794387451531818E+01;1.107079596780102E+02;1.794387451531818E+01;1.107079596780102E+02;-1.953803687258731E+01;8.791990909678495E+01;5.571838678965072E+01;1.171698879508712E+00;1.801109803228512E+01;1.107236919731090E+02;
3.107000000000000E+09;-1.059826945789200E+01;-2.146309878439557E+01;1.793756060502187E+01;1.094449915575294E+02;1.793756060502187E+01;1.094449915575294E+02;-1.966008370016001E+01;8.536977104103650E+01;5.565096667439322E+01;5.453505230615496E-01;1.800496488263245E+01;1.094397341687029E+02;
3.108000000000000E+09;-1.059377569868568E+01;-2.132362146068049E+01;1.793670464607301E+01;1.082099050032181E+02;1.793670464607301E+01;1.082099050032181E+02;-1.975917714880094E+01;8.288397891944261E+01;5.569699039007624E+01;-9.291893455262585E-03;1.800212160071540E+01;1.081690129128357E+02;
3.109000000000000E+09;-1.059276822307791E+01;-2.131012911507169E+01;1.793234659080717E+01;1.069700048217113E+02;1.793234659080717E+01;1.069700048217113E+02;-1.985788771981306E+01;8.029476344417361E+01;5.558929839179032E+01;-6.257519744570871E-01;1.799425094215065E+01;1.069238628563329E+02;
3.110000000000000E+09;-1.058382386889209E+01;-2.117599035985489E+01;1.793047077478234E+01;1.057292998858196E+02;1.793047077478234E+01;1.057292998858196E+02;-1.995857953559000E+01;7.764697968243762E+01;5.571279219109763E+01;3.513459969386227E-02;1.798899044117109E+01;1.056418726988764E+02;
3.111000000000000E+09;-1.060397330598551E+01;-2.107666882798821E+01;1.792195501754107E+01;1.044898331836084E+02;1.792195501754107E+01;1.044898331836084E+02;-2.006396802358049E+01;7.493429271503534E+01;5.559433822814077E+01;-1.583909412203772E-01;1.797887712107735E+01;1.043906573581644E+02;
3.112000000000000E+09;-1.059128036535193E+01;-2.100707150106202E+01;1.792025597905963E+01;1.032389326097789E+02;1.792025597905963E+01;1.032389326097789E+02;-2.017132982506851E+01;7.226700709257554E+01;5.567067537236950E+01;-5.356454840341845E-04;1.797454250815181E+01;1.031053804878099E+02;
3.113000000000000E+09;-1.058475890641980E+01;-2.095917756155789E+01;1.791387744858302E+01;1.020061104968031E+02;1.791387744858302E+01;1.020061104968031E+02;-2.026681125379238E+01;6.947270716545256E+01;5.549341385437627E+01;1.685757870314591E-01;1.796465072009567E+01;1.018612119091282E+02;
3.114000000000000E+09;-1.058273865416831E+01;-2.082369317006702E+01;1.791354518831917E+01;1.007653257898555E+02;1.791354518831917E+01;1.007653257898555E+02;-2.041546010209169E+01;6.693521997113729E+01;5.557593045711570E+01;8.802240904645954E-01;1.796250222960500E+01;1.006056733214101E+02;
3.115000000000000E+09;-1.058146727853611E+01;-2.081246113119691E+01;1.790722733010330E+01;9.950535105831271E+01;1.790722733010330E+01;9.950535105831271E+01;-2.045558077912322E+01;6.407273852814350E+01;5.564840878510041E+01;-3.529218249793515E-01;1.795567951837172E+01;9.931723673472749E+01;
3.116000000000000E+09;-1.057110709866255E+01;-2.068515867513819E+01;1.790421757813457E+01;9.825899480462897E+01;1.790421757813457E+01;9.825899480462897E+01;-2.058778977323746E+01;6.135969753778999E+01;5.573955499834710E+01;4.586773921469582E-01;1.794983333060689E+01;9.806924318897542E+01;
3.117000000000000E+09;-1.058109926457657E+01;-2.068249862722108E+01;1.790383398123675E+01;9.702012398856823E+01;1.790383398123675E+01;9.702012398856823E+01;-2.071700085726767E+01;5.842789412903119E+01;5.554140099748295E+01;9.178179176989228E-01;1.794348619866543E+01;9.679522813090720E+01;
3.118000000000000E+09;-1.058415621611424E+01;-2.052019796678044E+01;1.789920139463569E+01;9.576836515904614E+01;1.789920139463569E+01;9.576836515904614E+01;-2.086819739643497E+01;5.552974491754295E+01;5.544267112557500E+01;-9.848251454697453E-01;1.793684572687661E+01;9.553340736405552E+01;
3.119000000000000E+09;-1.058985724988767E+01;-2.046003322624786E+01;1.789239256342770E+01;9.453302393052867E+01;1.789239256342770E+01;9.453302393052867E+01;-2.101210185714465E+01;5.243470781176367E+01;5.556938749526162E+01;-2.978667579802474E-01;1.792450229718955E+01;9.429115183085869E+01;
3.120000000000000E+09;-1.056632366854825E+01;-2.028465330448749E+01;1.788599557509480E+01;9.327917601205073E+01;1.788599557509480E+01;9.327917601205073E+01;-2.110690750210605E+01;4.986183114866867E+01;5.548085530336789E+01;5.270082962062096E-01;1.791864316716369E+01;9.301009171102199E+01;
3.121000000000000E+09;-1.057237498189614E+01;-2.026449036742553E+01;1.788720557144178E+01;9.204113464211348E+01;1.788720557144178E+01;9.204113464211348E+01;-2.124490919251882E+01;4.665220058779775E+01;5.575928128057997E+01;-9.009527688317605E-01;1.791519917775551E+01;9.178179637730746E+01;
3.122000000000000E+09;-1.057889245973179E+01;-2.021348299986112E+01;1.788256532764627E+01;9.079187429575444E+01;1.788256532764627E+01;9.079187429575444E+01;-2.140797927410530E+01;4.333012998512480E+01;5.557424897167620E+01;6.008552535013303E-01;1.790767390885354E+01;9.050246850654307E+01;
3.123000000000000E+09;-1.056391621766851E+01;-2.006270463246871E+01;1.787736634100177E+01;8.953671368408153E+01;1.787736634100177E+01;8.953671368408153E+01;-2.149359433559544E+01;4.004039407569726E+01;5.555517141837235E+01;9.479577971807250E-02;1.789833680748405E+01;8.922296728211164E+01;
3.124000000000000E+09;-1.056591847068658E+01;-1.995570344683803E+01;1.787339952035644E+01;8.829768910631886E+01;1.787339952035644E+01;8.829768910631886E+01;-2.161697247309022E+01;3.655958659678784E+01;5.563357067037395E+01;5.632583129707938E-01;1.789299724631108E+01;8.798052557396456E+01;
3.125000000000000E+09;-1.056277250180143E+01;-1.992176205728559E+01;1.786837400627259E+01;8.704260145720910E+01;1.786837400627259E+01;8.704260145720910E+01;-2.174174915863670E+01;3.328573427238756E+01;5.572073640250417E+01;-8.823895070552358E-01;1.788409397185624E+01;8.671560897147849E+01;
3.126000000000000E+09;-1.054393375771010E+01;-1.985710047742892E+01;1.786337362670902E+01;8.579454661680320E+01;1.786337362670902E+01;8.579454661680320E+01;-2.188353394384675E+01;2.976483744862671E+01;5.567370576632968E+01;-5.679585701588562E-01;1.787660966829450E+01;8.545820207151328E+01;
3.127000000000000E+09;-1.055978600662374E+01;-1.968996029051831E+01;1.786019261964252E+01;8.454763177854814E+01;1.786019261964252E+01;8.454763177854814E+01;-2.201051164972074E+01;2.636990570344062E+01;5.570786752499578E+01;-4.276545301268503E-01;1.787090011632726E+01;8.420154491913524E+01;
3.128000000000000E+09;-1.054612586924429E+01;-1.969556167261496E+01;1.785618235964483E+01;8.332256152903453E+01;1.785618235964483E+01;8.332256152903453E+01;-2.208697642084907E+01;2.295731914979891E+01;5.567101565042302E+01;-2.203756225555886E-02;1.786298243116709E+01;8.295983801787175E+01;
3.129000000000000E+09;-1.052507977782758E+01;-1.958437385800677E+01;1.785101060674371E+01;8.205564477633813E+01;1.785101060674371E+01;8.205564477633813E+01;-2.221632544380423E+01;1.925522730544139E+01;5.569927793952358E+01;-2.515078476521463E-01;1.785548090200540E+01;8.169895977035054E+01;
3.130000000000000E+09;-1.051981186523488E+01;-1.942166343609136E+01;1.784846495336779E+01;8.081395490469606E+01;1.784846495336779E+01;8.081395490469606E+01;-2.236995170234394E+01;1.510581120230940E+01;5.576974352844655E+01;8.518349123478881E-02;1.784953324236519E+01;8.042196523281854E+01;
3.131000000000000E+09;-1.052593017356796E+01;-1.933365797015480E+01;1.784469896308256E+01;7.955254186307576E+01;1.784469896308256E+01;7.955254186307576E+01;-2.248930146240413E+01;1.149471756081502E+01;5.554904878499052E+01;7.821816243033327E-01;1.784117028365459E+01;7.917950752231623E+01;
3.132000000000000E+09;-1.052198281703174E+01;-1.916993205050232E+01;1.784052977459922E+01;7.830631297138264E+01;1.784052977459922E+01;7.830631297138264E+01;-2.252316625228131E+01;7.201463165232486E+00;5.557247170826204E+01;2.804196251521170E-01;1.783495123813749E+01;7.793209430796847E+01;
3.133000000000000E+09;-1.050773616391720E+01;-1.923057204834765E+01;1.783808559883720E+01;7.707935413558050E+01;1.783808559883720E+01;7.707935413558050E+01;-2.263629288969758E+01;3.179243290895841E+00;5.548308107155360E+01;1.656724611556193E-01;1.782709832647100E+01;7.669351401202849E+01;
3.134000000000000E+09;-1.050304584456723E+01;-1.906351214325619E+01;1.783208953478618E+01;7.581689546960524E+01;1.783208953478618E+01;7.581689546960524E+01;-2.265065652089994E+01;-6.817108062488377E-01;5.562529645562218E+01;9.599146439804054E-01;1.782151963765448E+01;7.543396217120663E+01;
3.135000000000000E+09;-1.048857888795306E+01;-1.893234902748311E+01;1.782913931573150E+01;7.455946278124739E+01;1.782913931573150E+01;7.455946278124739E+01;-2.279685352867080E+01;-5.270101330830851E+00;5.557357178124931E+01;-7.645113967673220E-01;1.781394032809611E+01;7.418355808014834E+01;
3.136000000000000E+09;-1.049718650634398E+01;-1.882181416242580E+01;1.781990552235893E+01;7.332185420941266E+01;1.781990552235893E+01;7.332185420941266E+01;-2.280732586040521E+01;-9.241378524719774E+00;5.560326312840593E+01;1.176758814143037E+00;1.780329821986643E+01;7.295025532429891E+01;
3.137000000000000E+09;-1.047920336345834E+01;-1.878467952159109E+01;1.781784435034714E+01;7.208012502150660E+01;1.781784435034714E+01;7.208012502150660E+01;-2.280349955775453E+01;-1.343907855300500E+01;5.565708171540485E+01;-1.284371248413859E+00;1.779555947706184E+01;7.169733462669146E+01;
3.138000000000000E+09;-1.046932609317343E+01;-1.862120917199136E+01;1.781093820951804E+01;7.082494292967840E+01;1.781093820951804E+01;7.082494292967840E+01;-2.280153174388518E+01;-1.798611116989613E+01;5.558686941601653E+01;8.403737991043942E-01;1.778961485326884E+01;7.044753135847154E+01;
3.139000000000000E+09;-1.046424106755127E+01;-1.857529595275229E+01;1.780467020255602E+01;6.957632930432429E+01;1.780467020255602E+01;6.957632930432429E+01;-2.278729589048636E+01;-2.219157030202634E+01;5.564239214779957E+01;-1.308856024770104E-01;1.777698985869382E+01;6.921072803806246E+01;
3.140000000000000E+09;-1.045592599952538E+01;-1.832535972097486E+01;1.780035530542640E+01;6.831015994235408E+01;1.780035530542640E+01;6.831015994235408E+01;-2.277848135121360E+01;-2.707639231918977E+01;5.555706507046671E+01;-3.955428808395997E-01;1.777226971914969E+01;6.795753469943011E+01;
3.141000000000000E+09;-1.044433249700286E+01;-1.839658465636806E+01;1.779745110672603E+01;6.707854487839063E+01;1.779745110672603E+01;6.707854487839063E+01;-2.269492576314896E+01;-3.167412142465641E+01;5.570482944004618E+01;-9.324614659116388E-01;1.776492768797918E+01;6.670823200572309E+01;
3.142000000000000E+09;-1.043261645910589E+01;-1.831521247330815E+01;1.779119670560809E+01;6.583231402519155E+01;1.779119670560809E+01;6.583231402519155E+01;-2.263303464318977E+01;-3.553892709355798E+01;5.570630016208364E+01;-9.622317361872558E-01;1.775639599440445E+01;6.548458506218739E+01;
3.143000000000000E+09;-1.040790393349527E+01;-1.819142578684473E+01;1.778429742307746E+01;6.456593818049839E+01;1.778429742307746E+01;6.456593818049839E+01;-2.254994504237312E+01;-4.000492580376059E+01;5.559669071138682E+01;2.884395075102842E-01;1.774607957821895E+01;6.423574849366425E+01;
3.144000000000000E+09;-1.039442215116610E+01;-1.818738910043516E+01;1.777925630858841E+01;6.332896914771710E+01;1.777925630858841E+01;6.332896914771710E+01;-2.242802188490201E+01;-4.457079199363108E+01;5.569236706455752E+01;-2.506727033045271E-01;1.773775891807613E+01;6.299684221465215E+01;
3.145000000000000E+09;-1.038633564862023E+01;-1.808977040824070E+01;1.777201945792556E+01;6.208462858024787E+01;1.777201945792556E+01;6.208462858024787E+01;-2.230378994706713E+01;-4.878179472784677E+01;5.564930745308021E+01;-4.993740868535575E-01;1.772799254134522E+01;6.174907449122213E+01;
3.146000000000000E+09;-1.038891713138302E+01;-1.790431024164138E+01;1.776422765137313E+01;6.083907786741477E+01;1.776422765137313E+01;6.083907786741477E+01;-2.217069249196673E+01;-5.276860114967248E+01;5.564907169019949E+01;-1.653787100264466E-01;1.771758255361883E+01;6.052563489732048E+01;
3.147000000000000E+09;-1.035174827553868E+01;-1.788537837865769E+01;1.775923411251185E+01;5.958563845005046E+01;1.775923411251185E+01;5.958563845005046E+01;-2.201724698517748E+01;-5.728478555614056E+01;5.566422085312554E+01;-4.221586851223941E-01;1.770825753378006E+01;5.928156882711020E+01;
3.148000000000000E+09;-1.034107734853485E+01;-1.783945007894684E+01;1.775459263583795E+01;5.831981731440606E+01;1.775459263583795E+01;5.831981731440606E+01;-2.184008526880323E+01;-6.117842579687471E+01;5.568399444256657E+01;-1.362066600587479E-01;1.770191035787949E+01;5.801745211709493E+01;
3.149000000000000E+09;-1.032169839242123E+01;-1.767576006152178E+01;1.774898415359866E+01;5.706298904067106E+01;1.774898415359866E+01;5.706298904067106E+01;-2.165007389553829E+01;-6.565739730701827E+01;5.585287715040688E+01;-9.124132780774360E-01;1.769097283380540E+01;5.676816238182812E+01;
3.150000000000000E+09;-1.030070123052501E+01;-1.762254938728864E+01;1.773868781303194E+01;5.581719171550228E+01;1.773868781303194E+01;5.581719171550228E+01;-2.142274874111038E+01;-6.924596465548699E+01;5.556493435185864E+01;-7.928364963687048E-01;1.767886423224685E+01;5.554007023645883E+01;
3.151000000000000E+09;-1.028808743603080E+01;-1.762790598751204E+01;1.772936527561683E+01;5.454167272469672E+01;1.772936527561683E+01;5.454167272469672E+01;-2.122430090550199E+01;-7.311162166837630E+01;5.560381733006289E+01;-3.628380460769982E-01;1.766918369485555E+01;5.429450301246793E+01;
3.152000000000000E+09;-1.027187685895949E+01;-1.744956391603571E+01;1.772386809758717E+01;5.329767660343786E+01;1.772386809758717E+01;5.329767660343786E+01;-2.103278551000826E+01;-7.699640070520233E+01;5.559514334360162E+01;8.856137628956640E-01;1.766239154861579E+01;5.304257334605793E+01;
3.153000000000000E+09;-1.024717266999377E+01;-1.741568580887061E+01;1.771268844644450E+01;5.204506588382238E+01;1.771268844644450E+01;5.204506588382238E+01;-2.076090544812270E+01;-8.057452643856904E+01;5.552844489684109E+01;-1.367042903961216E+00;1.764583338286896E+01;5.180618170107438E+01;
3.154000000000000E+09;-1.023003114404776E+01;-1.741936839990735E+01;1.770437440217076E+01;5.076111814186323E+01;1.770437440217076E+01;5.076111814186323E+01;-2.055543101994921E+01;-8.443837176545466E+01;5.544200381017680E+01;-8.303142105583936E-01;1.763676895568673E+01;5.055379340384228E+01;
3.155000000000000E+09;-1.021140304042512E+01;-1.734664111412545E+01;1.769640887080731E+01;4.950728701789782E+01;1.769640887080731E+01;4.950728701789782E+01;-2.032215472490039E+01;-8.755125715664788E+01;5.553678662949081E+01;-6.011675119379126E-02;1.762474916825319E+01;4.930480244183357E+01;
3.156000000000000E+09;-1.019671806882210E+01;-1.720680284142826E+01;1.768894768911318E+01;4.824772217331723E+01;1.768894768911318E+01;4.824772217331723E+01;-2.005388560239480E+01;-9.120623944222373E+01;5.570546482430395E+01;-7.449749637884054E-02;1.761734141193745E+01;4.805225781051397E+01;
3.157000000000000E+09;-1.017687328159230E+01;-1.722349652946258E+01;1.768565283380982E+01;4.699371662652644E+01;1.768565283380982E+01;4.699371662652644E+01;-1.979210923808781E+01;-9.455233571605639E+01;5.562880490060795E+01;-6.037860596771236E-01;1.760889567690552E+01;4.682852070856771E+01;
3.158000000000000E+09;-1.015464440661571E+01;-1.715909649080897E+01;1.767210110277672E+01;4.575159161369117E+01;1.767210110277672E+01;4.575159161369117E+01;-1.957040039851432E+01;-9.762947909369232E+01;5.550796728916303E+01;-4.186260021977543E-01;1.759226167428989E+01;4.558074230314941E+01;
3.159000000000000E+09;-1.012415189679611E+01;-1.710092894064336E+01;1.766503852928717E+01;4.449736517807742E+01;1.766503852928717E+01;4.449736517807742E+01;-1.928672042669051E+01;-1.008768406053370E+02;5.562076645398211E+01;-1.086618730336313E+00;1.758397038541179E+01;4.434194084666657E+01;
3.160000000000000E+09;-1.010779545136332E+01;-1.708739052544304E+01;1.765656748710265E+01;4.321166937509231E+01;1.765656748710265E+01;4.321166937509231E+01;-1.906192624534611E+01;-1.038332534387215E+02;5.581045478342973E+01;-1.299733641959400E+00;1.757338284872589E+01;4.307717844261418E+01;
3.161000000000000E+09;-1.008768730547122E+01;-1.691635197173649E+01;1.764547652506943E+01;4.198380387745947E+01;1.764547652506943E+01;4.198380387745947E+01;-1.880834839043439E+01;-1.068988570646185E+02;5.558032268835106E+01;-5.720927649949141E-01;1.756090795038818E+01;4.184182123029064E+01;
3.162000000000000E+09;-1.006334324295930E+01;-1.695425360847969E+01;1.763680944269113E+01;4.070699090948982E+01;1.763680944269113E+01;4.070699090948982E+01;-1.854916120220279E+01;-1.099191093920030E+02;5.560693246521130E+01;-4.942156162235604E-01;1.754786255169117E+01;4.060691319586842E+01;
3.163000000000000E+09;-1.004118515010576E+01;-1.691604445562025E+01;1.762540266485179E+01;3.943967361973250E+01;1.762540266485179E+01;3.943967361973250E+01;-1.829090612139495E+01;-1.126807428672792E+02;5.586295729309952E+01;-1.481744001793146E+00;1.753395940974347E+01;3.933815394355569E+01;
3.164000000000000E+09;-1.001318478195494E+01;-1.687068889446673E+01;1.761959172602283E+01;3.815897852618242E+01;1.761959172602283E+01;3.815897852618242E+01;-1.807688716976891E+01;-1.153863926302263E+02;5.567494560474000E+01;-2.613621201740105E-01;1.752650621183751E+01;3.807999012371195E+01;
3.165000000000000E+09;-9.991698726025737E+00;-1.686351699698931E+01;1.760521050049839E+01;3.692388232438262E+01;1.760521050049839E+01;3.692388232438262E+01;-1.781599958914411E+01;-1.181657420257219E+02;5.562052453846902E+01;-4.346951127985740E-01;1.750753440915735E+01;3.685044956863442E+01;
3.166000000000000E+09;-9.983355276382111E+00;-1.678012215101713E+01;1.759752045096646E+01;3.564959612099828E+01;1.759752045096646E+01;3.564959612099828E+01;-1.757954559675274E+01;-1.208613482654792E+02;5.563942353154680E+01;-8.106903777254945E-01;1.749832488966524E+01;3.559457226965708E+01;
3.167000000000000E+09;-9.954057873133676E+00;-1.678155697921562E+01;1.758774452503506E+01;3.441657325899654E+01;1.758774452503506E+01;3.441657325899654E+01;-1.733724289014204E+01;-1.234210009710457E+02;5.556654267256316E+01;-8.201915536420394E-01;1.748716096481021E+01;3.438099651510132E+01;
3.168000000000000E+09;-9.917575521396870E+00;-1.672013266368146E+01;1.757642441722460E+01;3.315449958968864E+01;1.757642441722460E+01;3.315449958968864E+01;-1.710382469690468E+01;-1.259670544643208E+02;5.577657979222796E+01;-1.826103065760761E+00;1.747232647769899E+01;3.313228291417009E+01;
3.169000000000000E+09;-9.885257091099630E+00;-1.680546962016322E+01;1.756277801244843E+01;3.187869557929963E+01;1.756277801244843E+01;3.187869557929963E+01;-1.688191262040556E+01;-1.283405489827879E+02;5.557180103486545E+01;-3.661330737108052E-01;1.745667063100138E+01;3.187691767034510E+01;
3.170000000000000E+09;-9.877186460061182E+00;-1.672581191588303E+01;1.755307282281487E+01;3.062003333609524E+01;1.755307282281487E+01;3.062003333609524E+01;-1.664178145811027E+01;-1.309724703625533E+02;5.559177641207660E+01;-3.916360730231176E-01;1.744561450050132E+01;3.063443875237492E+01;
3.171000000000000E+09;-9.845586824371116E+00;-1.667658653781147E+01;1.754280901724755E+01;2.934040048138393E+01;1.754280901724755E+01;2.934040048138393E+01;-1.642547551502896E+01;-1.332784292614905E+02;5.562602673365278E+01;-1.724108053650020E+00;1.743262069875233E+01;2.937777162749942E+01;
3.172000000000000E+09;-9.811519959917451E+00;-1.674622553767191E+01;1.752978207723129E+01;2.810263913698470E+01;1.752978207723129E+01;2.810263913698470E+01;-1.621365096123081E+01;-1.355716565650603E+02;5.548404789452123E+01;-2.004522791962907E+00;1.741635152349330E+01;2.814422849849375E+01;
3.173000000000000E+09;-9.786389714145693E+00;-1.670951743712020E+01;1.751919371024839E+01;2.686264852216568E+01;1.751919371024839E+01;2.686264852216568E+01;-1.600425502009110E+01;-1.380158268033097E+02;5.564859662016541E+01;-1.012773332573606E+00;1.740299867548370E+01;2.689878219216571E+01;
3.174000000000000E+09;-9.770245804610168E+00;-1.680643030209727E+01;1.750438189834077E+01;2.559565157975099E+01;1.750438189834077E+01;2.559565157975099E+01;-1.576919789054930E+01;-1.402343735174419E+02;5.571426748269778E+01;-1.194037522484810E+00;1.738724768802597E+01;2.566263186116445E+01;
3.175000000000000E+09;-9.740910714634433E+00;-1.676560150921987E+01;1.749352104669295E+01;2.432398046334109E+01;1.749352104669295E+01;2.432398046334109E+01;-1.557579998640285E+01;-1.424688748440868E+02;5.568436365676262E+01;-4.563856180676412E-01;1.737282752265020E+01;2.440555706891362E+01;
3.176000000000000E+09;-9.718869913343998E+00;-1.681208352791607E+01;1.748037333742077E+01;2.308268136756703E+01;1.748037333742077E+01;2.308268136756703E+01;-1.537115319424927E+01;-1.445642667774995E+02;5.555960745806746E+01;-1.608466093551980E+00;1.735783790729218E+01;2.318354241404393E+01;
3.177000000000000E+09;-9.676450985877413E+00;-1.680223948739847E+01;1.746578038280088E+01;2.183234268559755E+01;1.746578038280088E+01;2.183234268559755E+01;-1.517515899415394E+01;-1.467138558065376E+02;5.557867753313844E+01;-1.215834205056981E+00;1.734101343177819E+01;2.193416054579453E+01;
