# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;db:Mem6[Trc3]_S21;ang:Mem6[Trc3]_S21;
2.790000000000000E+09;-1.069745325559607E+01;-1.930980509561775E+01;1.935692785290729E+01;1.515836092139951E+02;1.935692785290729E+01;1.515836092139951E+02;-2.128113219498939E+01;1.336731556615941E+01;5.722934511044168E+01;3.848948694087790E+00;1.942790742964763E+01;1.456655696286737E+02;
2.791000000000000E+09;-1.072359644844541E+01;-1.922702087839584E+01;1.935569778349209E+01;1.502003448814001E+02;1.935569778349209E+01;1.502003448814001E+02;-2.116025464412672E+01;1.205789684214079E+01;5.729067256867502E+01;4.329639264692542E+00;1.942595167416798E+01;1.443120482022666E+02;
2.792000000000000E+09;-1.073365890078175E+01;-1.895064217749626E+01;1.935342755422484E+01;1.488429893536412E+02;1.935342755422484E+01;1.488429893536412E+02;-2.106791067437191E+01;1.137567223638325E+01;5.727122617764545E+01;4.025878464309738E+00;1.942015802147769E+01;1.429755013509293E+02;
2.793000000000000E+09;-1.074611218862642E+01;-1.888007753069524E+01;1.935783372882081E+01;1.474573416120639E+02;1.935783372882081E+01;1.474573416120639E+02;-2.098715479600824E+01;9.942414474779643E+00;5.734711140608324E+01;4.561975840161955E+00;1.942210747793450E+01;1.415935831338551E+02;
2.794000000000000E+09;-1.076341853409837E+01;-1.864204152493565E+01;1.935137262410116E+01;1.460710246148627E+02;1.935137262410116E+01;1.460710246148627E+02;-2.085838952259683E+01;8.843851537771016E+00;5.731059253154434E+01;2.582096079677861E+00;1.941623392399133E+01;1.402099692270739E+02;
2.795000000000000E+09;-1.078169045497904E+01;-1.864958784662285E+01;1.935526923480879E+01;1.447152571059656E+02;1.935526923480879E+01;1.447152571059656E+02;-2.068425271131130E+01;7.590190717139440E+00;5.735673701968622E+01;4.144957769111675E+00;1.941773025726199E+01;1.388854050202348E+02;
2.796000000000000E+09;-1.078523645912263E+01;-1.849121005176379E+01;1.935102126669601E+01;1.433444226365168E+02;1.935102126669601E+01;1.433444226365168E+02;-2.064611432343291E+01;6.500077993631363E+00;5.722103850274320E+01;3.442539751625166E+00;1.941402053500859E+01;1.375125825075585E+02;
2.797000000000000E+09;-1.081763609769219E+01;-1.824470696008713E+01;1.934532779650377E+01;1.419990175681715E+02;1.934532779650377E+01;1.419990175681715E+02;-2.053365043699022E+01;5.341846278226130E+00;5.727450674500857E+01;3.374584289558226E+00;1.940885795227298E+01;1.361861753680096E+02;
2.798000000000000E+09;-1.083776375792369E+01;-1.806264116141802E+01;1.934550142607442E+01;1.406106617645696E+02;1.934550142607442E+01;1.406106617645696E+02;-2.040649374464557E+01;4.136161327215414E+00;5.735796883958143E+01;4.132750889126473E+00;1.940775777763107E+01;1.348094371346413E+02;
2.799000000000000E+09;-1.084843370521380E+01;-1.787859528866903E+01;1.934641823265328E+01;1.392601218189758E+02;1.934641823265328E+01;1.392601218189758E+02;-2.029247881422250E+01;2.345727406101745E+00;5.728163128783378E+01;4.345919680736128E+00;1.940554772700924E+01;1.334580346130524E+02;
2.800000000000000E+09;-1.086250034581336E+01;-1.785208685157020E+01;1.934586027957332E+01;1.378853515533103E+02;1.934586027957332E+01;1.378853515533103E+02;-2.017809005858879E+01;1.069193717215730E+00;5.715673132487684E+01;2.966382156757921E+00;1.940357681780729E+01;1.321082367831574E+02;
2.801000000000000E+09;-1.086949901598546E+01;-1.755534983413295E+01;1.934098243240499E+01;1.365135126563416E+02;1.934098243240499E+01;1.365135126563416E+02;-2.005928361723525E+01;-3.619003688614408E-01;5.731590559979072E+01;3.138832912501267E+00;1.939806808093621E+01;1.307377047159991E+02;
2.802000000000000E+09;-1.089697755999630E+01;-1.745951942632275E+01;1.933718139777918E+01;1.351487944043822E+02;1.933718139777918E+01;1.351487944043822E+02;-1.994543695881296E+01;-1.950020923244684E+00;5.730179505974073E+01;3.678466572888726E+00;1.939368380376953E+01;1.293808682254058E+02;
2.803000000000000E+09;-1.091881702668017E+01;-1.726832129401175E+01;1.933476851149070E+01;1.338076415953031E+02;1.933476851149070E+01;1.338076415953031E+02;-1.983100102359025E+01;-3.529307792652702E+00;5.734749619222433E+01;3.724673152805742E+00;1.939140933794262E+01;1.280728832433776E+02;
2.804000000000000E+09;-1.092728546022322E+01;-1.712956418261765E+01;1.933067921163009E+01;1.324477982115768E+02;1.933067921163009E+01;1.324477982115768E+02;-1.966672989398830E+01;-5.231462920502698E+00;5.712966775230723E+01;3.332230367684762E+00;1.938671870527701E+01;1.267119437859388E+02;
2.805000000000000E+09;-1.092614543288296E+01;-1.691302096794915E+01;1.932567717774099E+01;1.310882579232688E+02;1.932567717774099E+01;1.310882579232688E+02;-1.960813686072615E+01;-6.987609042455068E+00;5.729611512797996E+01;3.392283215709169E+00;1.938107622683014E+01;1.253708124994539E+02;
2.806000000000000E+09;-1.095940205807283E+01;-1.680452385048725E+01;1.931925993096774E+01;1.297168053765293E+02;1.931925993096774E+01;1.297168053765293E+02;-1.950105871073615E+01;-8.719421037243919E+00;5.715220718378856E+01;4.497842177338913E+00;1.937513725232354E+01;1.240059622240892E+02;
2.807000000000000E+09;-1.094822777053299E+01;-1.669850046619313E+01;1.932147928970503E+01;1.283573373757753E+02;1.932147928970503E+01;1.283573373757753E+02;-1.932257018297144E+01;-1.036858982739249E+01;5.714219963831346E+01;4.462793354858744E+00;1.937506134459380E+01;1.226736355466483E+02;
2.808000000000000E+09;-1.096892660456327E+01;-1.651434347158937E+01;1.931562284674943E+01;1.270185412391243E+02;1.931562284674943E+01;1.270185412391243E+02;-1.922773115205065E+01;-1.235913066561515E+01;5.719279333729278E+01;3.302407022707013E+00;1.936823549204212E+01;1.213215935638126E+02;
2.809000000000000E+09;-1.100163309556312E+01;-1.630744012700097E+01;1.931214921879717E+01;1.256555165615350E+02;1.931214921879717E+01;1.256555165615350E+02;-1.906308394988941E+01;-1.435518254931187E+01;5.710412298056676E+01;2.711771798027248E+00;1.936561339000587E+01;1.199991982732980E+02;
2.810000000000000E+09;-1.099498403854916E+01;-1.618127165786970E+01;1.931023686088945E+01;1.243053195179263E+02;1.931023686088945E+01;1.243053195179263E+02;-1.896298505382622E+01;-1.609946570953134E+01;5.733536706801967E+01;3.161428450137997E+00;1.935947750651300E+01;1.186503317648609E+02;
2.811000000000000E+09;-1.100279334264769E+01;-1.609179698704327E+01;1.930459868054667E+01;1.229267623311712E+02;1.930459868054667E+01;1.229267623311712E+02;-1.883001627327446E+01;-1.777900691617893E+01;5.722595892295252E+01;2.656700986805550E+00;1.935668575488962E+01;1.172905101107800E+02;
2.812000000000000E+09;-1.101544273340357E+01;-1.584347564505597E+01;1.930076015052816E+01;1.216026732543493E+02;1.930076015052816E+01;1.216026732543493E+02;-1.869647632811460E+01;-1.954724396471576E+01;5.720678414645751E+01;4.424904480479696E+00;1.935289287990214E+01;1.159695628907803E+02;
2.813000000000000E+09;-1.104022394030612E+01;-1.569356521460073E+01;1.929290418433302E+01;1.202438032823560E+02;1.929290418433302E+01;1.202438032823560E+02;-1.856539927128247E+01;-2.156992970086710E+01;5.715961848945446E+01;3.166405507091243E+00;1.934404632191287E+01;1.146207747498960E+02;
2.814000000000000E+09;-1.104411281953136E+01;-1.562717986420465E+01;1.928969478081070E+01;1.189105366104314E+02;1.928969478081070E+01;1.189105366104314E+02;-1.844616370853439E+01;-2.365707381473347E+01;5.726353015719354E+01;2.976120007753490E+00;1.933991486260794E+01;1.132951626242223E+02;
2.815000000000000E+09;-1.105830100781727E+01;-1.545191415896257E+01;1.928714374151089E+01;1.175349173738319E+02;1.928714374151089E+01;1.175349173738319E+02;-1.825168673274582E+01;-2.560726787251666E+01;5.740466054860583E+01;3.592521724537630E+00;1.933424769270279E+01;1.119407479846557E+02;
2.816000000000000E+09;-1.107631804450060E+01;-1.516077939012958E+01;1.928127220029933E+01;1.161935395510549E+02;1.928127220029933E+01;1.161935395510549E+02;-1.815315073965527E+01;-2.760471380329306E+01;5.710152629264412E+01;3.425530921923352E+00;1.932981005596123E+01;1.106208892541471E+02;
2.817000000000000E+09;-1.108848652434252E+01;-1.511746594751714E+01;1.927854542288629E+01;1.148449291795374E+02;1.927854542288629E+01;1.148449291795374E+02;-1.803123626085555E+01;-2.963102363096931E+01;5.744741992832449E+01;4.292707281497711E+00;1.932647431438849E+01;1.092765835181860E+02;
2.818000000000000E+09;-1.108970551342015E+01;-1.491259901152674E+01;1.927181986739496E+01;1.134765419138638E+02;1.927181986739496E+01;1.134765419138638E+02;-1.789420563666721E+01;-3.145212219017997E+01;5.719005577766919E+01;3.085982479263212E+00;1.931873944142419E+01;1.079349666448866E+02;
2.819000000000000E+09;-1.109604582656635E+01;-1.468999912927124E+01;1.926505559812125E+01;1.121432303793519E+02;1.926505559812125E+01;1.121432303793519E+02;-1.777012190768407E+01;-3.366617605589431E+01;5.725791770954348E+01;4.059706439776056E+00;1.931247423590608E+01;1.066046984805567E+02;
2.820000000000000E+09;-1.109368833971902E+01;-1.466728281236154E+01;1.925667198811346E+01;1.107895945557565E+02;1.925667198811346E+01;1.107895945557565E+02;-1.762428456067557E+01;-3.561043362336157E+01;5.728888352465101E+01;2.153673316467223E+00;1.930338599110718E+01;1.052694102799305E+02;
2.821000000000000E+09;-1.110465374086749E+01;-1.444319084648328E+01;1.925303090638782E+01;1.094233879224262E+02;1.925303090638782E+01;1.094233879224262E+02;-1.749148818991802E+01;-3.776514871010647E+01;5.711919666252757E+01;2.736083806643388E+00;1.929958924694633E+01;1.039122594428710E+02;
2.822000000000000E+09;-1.111734003462736E+01;-1.426303774928858E+01;1.924359638474946E+01;1.081193160842289E+02;1.924359638474946E+01;1.081193160842289E+02;-1.733585411889677E+01;-3.960254919789895E+01;5.716465489091124E+01;2.596526182508674E+00;1.929044758925665E+01;1.026049117262748E+02;
2.823000000000000E+09;-1.110778971932897E+01;-1.407485480151836E+01;1.924033986064243E+01;1.067668505574566E+02;1.924033986064243E+01;1.067668505574566E+02;-1.720665604846572E+01;-4.191281626061890E+01;5.716554576610928E+01;3.786446300555228E+00;1.928579840472677E+01;1.012758479209122E+02;
2.824000000000000E+09;-1.111139386877839E+01;-1.401582996033346E+01;1.923487023435012E+01;1.054111935447143E+02;1.923487023435012E+01;1.054111935447143E+02;-1.703665522963263E+01;-4.382462297727275E+01;5.734760589800442E+01;2.918787904086706E+00;1.928209320281593E+01;9.993896993709606E+01;
2.825000000000000E+09;-1.112555290261190E+01;-1.382437608260484E+01;1.922631605263388E+01;1.040862200772239E+02;1.922631605263388E+01;1.040862200772239E+02;-1.695363568680935E+01;-4.603892619573042E+01;5.722261287215972E+01;3.449298873871465E+00;1.927173466423459E+01;9.861681856057501E+01;
2.826000000000000E+09;-1.111893688620278E+01;-1.359249689159522E+01;1.921797542226624E+01;1.027489454278971E+02;1.921797542226624E+01;1.027489454278971E+02;-1.678874133476650E+01;-4.789499859621817E+01;5.721364674104709E+01;3.167893553906723E+00;1.926389278768238E+01;9.730035571855720E+01;
2.827000000000000E+09;-1.112282050445945E+01;-1.340499310684324E+01;1.920917153960847E+01;1.014259883313561E+02;1.920917153960847E+01;1.014259883313561E+02;-1.663230944874363E+01;-5.001584973955762E+01;5.699807896296015E+01;3.308218238613111E+00;1.925384093313881E+01;9.598178149471339E+01;
2.828000000000000E+09;-1.112619642869434E+01;-1.327646243252864E+01;1.920383913627187E+01;1.000872070264447E+02;1.920383913627187E+01;1.000872070264447E+02;-1.649305784782771E+01;-5.209003096269984E+01;5.704856515385853E+01;3.857370648817013E+00;1.925038161306500E+01;9.466344413996366E+01;
2.829000000000000E+09;-1.112637301738864E+01;-1.306117235491000E+01;1.919655867142176E+01;9.875766237758553E+01;1.919655867142176E+01;9.875766237758553E+01;-1.638556359017989E+01;-5.418487690962579E+01;5.720669957611196E+01;2.844030568945042E+00;1.924000146228685E+01;9.333339920522224E+01;
2.830000000000000E+09;-1.112016452360500E+01;-1.293544758396021E+01;1.918515482343130E+01;9.743416124034536E+01;1.918515482343130E+01;9.743416124034536E+01;-1.622614411299430E+01;-5.607249672617939E+01;5.716033675052412E+01;2.388436820689792E+00;1.922981819671186E+01;9.202709693113134E+01;
2.831000000000000E+09;-1.111888352131342E+01;-1.275022003608302E+01;1.917892786835031E+01;9.606650507295001E+01;1.917892786835031E+01;9.606650507295001E+01;-1.610033006034265E+01;-5.824157458649215E+01;5.709939168831062E+01;2.817204982906044E+00;1.922323108407595E+01;9.068044624944268E+01;
2.832000000000000E+09;-1.110917471040100E+01;-1.265271814189974E+01;1.916730266720215E+01;9.474862138957367E+01;1.916730266720215E+01;9.474862138957367E+01;-1.595995977127215E+01;-6.038180186013878E+01;5.720667589508124E+01;4.041108141086831E+00;1.921119806706599E+01;8.935824190876103E+01;
2.833000000000000E+09;-1.113202647292727E+01;-1.250818258974624E+01;1.916265217599280E+01;9.341209066680715E+01;1.916265217599280E+01;9.341209066680715E+01;-1.581604151196526E+01;-6.225041469343498E+01;5.708108315517342E+01;2.870493883987013E+00;1.920641409510513E+01;8.805542360529790E+01;
2.834000000000000E+09;-1.110796834118507E+01;-1.227187743167239E+01;1.915105078364554E+01;9.208017911585502E+01;1.915105078364554E+01;9.208017911585502E+01;-1.566437895835842E+01;-6.420031335185864E+01;5.686102235306451E+01;2.357823336341139E+00;1.919696975716339E+01;8.672113734166398E+01;
2.835000000000000E+09;-1.110749289482303E+01;-1.220226987438804E+01;1.914296217912035E+01;9.075675474319596E+01;1.914296217912035E+01;9.075675474319596E+01;-1.549407144094255E+01;-6.628093689438718E+01;5.718197108668691E+01;3.095635058190591E+00;1.918737487011465E+01;8.542306027940960E+01;
2.836000000000000E+09;-1.109917791063339E+01;-1.201702586961895E+01;1.913511604221492E+01;8.942404758546827E+01;1.913511604221492E+01;8.942404758546827E+01;-1.537372158653523E+01;-6.831959271419136E+01;5.713922361732586E+01;2.353374023157561E+00;1.917949535594952E+01;8.410145483939029E+01;
2.837000000000000E+09;-1.109965140907321E+01;-1.194969756791446E+01;1.912814621296995E+01;8.809164536953773E+01;1.912814621296995E+01;8.809164536953773E+01;-1.523695831631361E+01;-7.038856998090347E+01;5.708374438797166E+01;2.921606850081575E+00;1.917242199996425E+01;8.276536497739031E+01;
2.838000000000000E+09;-1.109078330711881E+01;-1.167040852012786E+01;1.911526006805523E+01;8.676500437441057E+01;1.911526006805523E+01;8.676500437441057E+01;-1.508765763031128E+01;-7.226060887666945E+01;5.703175194713877E+01;2.853984756551340E+00;1.915869650508949E+01;8.147544701841848E+01;
2.839000000000000E+09;-1.106776558216733E+01;-1.156448115976531E+01;1.910641653376882E+01;8.543843398312343E+01;1.910641653376882E+01;8.543843398312343E+01;-1.495615276898865E+01;-7.425707833490789E+01;5.702845921172632E+01;2.817373649039024E+00;1.915064574075864E+01;8.015508358415285E+01;
2.840000000000000E+09;-1.107553942317994E+01;-1.135112683346946E+01;1.909500153991568E+01;8.414513987723858E+01;1.909500153991568E+01;8.414513987723858E+01;-1.481741547195727E+01;-7.622587645144698E+01;5.716840714650012E+01;2.230006465533408E+00;1.914022486383386E+01;7.887467248029154E+01;
2.841000000000000E+09;-1.105656465310981E+01;-1.135642403200478E+01;1.908242745483021E+01;8.279384325925918E+01;1.908242745483021E+01;8.279384325925918E+01;-1.466600598728584E+01;-7.801997037732480E+01;5.703400114598546E+01;2.089845333141746E+00;1.912772147051150E+01;7.754292173106975E+01;
2.842000000000000E+09;-1.104992765738374E+01;-1.120009249569705E+01;1.907557887834012E+01;8.148068844272768E+01;1.907557887834012E+01;8.148068844272768E+01;-1.454126420938551E+01;-8.017257091850193E+01;5.699535556237877E+01;2.851829731525189E+00;1.911983525331818E+01;7.622613116908626E+01;
2.843000000000000E+09;-1.103065812882616E+01;-1.099768892798772E+01;1.906559257277165E+01;8.017151789163594E+01;1.906559257277165E+01;8.017151789163594E+01;-1.440127599925784E+01;-8.206016293571211E+01;5.699521727219299E+01;2.862195369359535E+00;1.911070137576352E+01;7.493541905864576E+01;
2.844000000000000E+09;-1.102963521534230E+01;-1.083891301972706E+01;1.905305653597075E+01;7.884494132076843E+01;1.905305653597075E+01;7.884494132076843E+01;-1.427752741701013E+01;-8.392828208498594E+01;5.716867952670999E+01;1.246531635186959E+00;1.909717725657561E+01;7.361887107893152E+01;
2.845000000000000E+09;-1.100648517090202E+01;-1.071481624000572E+01;1.904305534102940E+01;7.753330821805909E+01;1.904305534102940E+01;7.753330821805909E+01;-1.413971630853515E+01;-8.586842224904028E+01;5.689059179453058E+01;2.291570328075807E+00;1.908896005190103E+01;7.231734000839738E+01;
2.846000000000000E+09;-1.099910209402697E+01;-1.062419468945186E+01;1.903202741945201E+01;7.620740041922708E+01;1.903202741945201E+01;7.620740041922708E+01;-1.400316061546763E+01;-8.768236650598516E+01;5.702772316145831E+01;2.443495439114993E+00;1.907880126850750E+01;7.100925649784035E+01;
2.847000000000000E+09;-1.099238570257889E+01;-1.043677001418991E+01;1.902354041183575E+01;7.492374406300185E+01;1.902354041183575E+01;7.492374406300185E+01;-1.386156389409187E+01;-8.954208059707697E+01;5.703566369120476E+01;2.732280695260918E+00;1.907149569278386E+01;6.974365998629519E+01;
2.848000000000000E+09;-1.097636779100093E+01;-1.033850490328301E+01;1.901083559992454E+01;7.359606453360151E+01;1.901083559992454E+01;7.359606453360151E+01;-1.374753420425215E+01;-9.151720308054074E+01;5.702776700932602E+01;2.120687991542629E+00;1.905729323276373E+01;6.842335738958630E+01;
2.849000000000000E+09;-1.095637242435322E+01;-1.027607048766833E+01;1.899596544170552E+01;7.227345160628774E+01;1.899596544170552E+01;7.227345160628774E+01;-1.362041164958436E+01;-9.338367475990599E+01;5.711420144530712E+01;1.729326020330565E+00;1.904548735540114E+01;6.711742036160933E+01;
2.850000000000000E+09;-1.094644742615742E+01;-1.006959723543249E+01;1.898813405735641E+01;7.099270993773119E+01;1.898813405735641E+01;7.099270993773119E+01;-1.346915156419309E+01;-9.524618334773719E+01;5.695840112904467E+01;2.127473990833020E+00;1.903622025906051E+01;6.585308466600743E+01;
2.851000000000000E+09;-1.093094659924429E+01;-1.002206437584496E+01;1.897482516816804E+01;6.969539257752682E+01;1.897482516816804E+01;6.969539257752682E+01;-1.335369292620562E+01;-9.704529482389466E+01;5.683745872692904E+01;2.587726163977305E+00;1.902453265529950E+01;6.457068871849805E+01;
2.852000000000000E+09;-1.091233178722432E+01;-9.830561272577084E+00;1.896367994627764E+01;6.840394697370627E+01;1.896367994627764E+01;6.840394697370627E+01;-1.324289208994711E+01;-9.888607234977231E+01;5.704553707996293E+01;3.097629007814529E+00;1.901076052654277E+01;6.327760885709237E+01;
2.853000000000000E+09;-1.089666713300824E+01;-9.811593748798710E+00;1.895104603580106E+01;6.710737569899740E+01;1.895104603580106E+01;6.710737569899740E+01;-1.310413899980902E+01;-1.007735411814636E+02;5.694650039855315E+01;2.760237697517255E+00;1.900156995287460E+01;6.200438161091012E+01;
2.854000000000000E+09;-1.088847353154810E+01;-9.693512313414322E+00;1.893904193795633E+01;6.583126146813889E+01;1.893904193795633E+01;6.583126146813889E+01;-1.300137673671207E+01;-1.025582898542593E+02;5.708545935262262E+01;1.709125991212777E+00;1.898935693572847E+01;6.073029088078436E+01;
2.855000000000000E+09;-1.085438387684427E+01;-9.670319241356900E+00;1.892608262265356E+01;6.451497168932767E+01;1.892608262265356E+01;6.451497168932767E+01;-1.287663265319026E+01;-1.044652282797411E+02;5.689744094483351E+01;2.489642614826649E+00;1.897775692702857E+01;5.943479665162021E+01;
2.856000000000000E+09;-1.085413477343100E+01;-9.523358695974432E+00;1.891502653661001E+01;6.323363727854709E+01;1.891502653661001E+01;6.323363727854709E+01;-1.276719785516068E+01;-1.061622550844768E+02;5.698929511050856E+01;1.254496033104134E+00;1.896709327458861E+01;5.817491858572255E+01;
2.857000000000000E+09;-1.081982288762569E+01;-9.468308881636638E+00;1.889969445140142E+01;6.194700648984045E+01;1.889969445140142E+01;6.194700648984045E+01;-1.265424534809126E+01;-1.078263393215073E+02;5.702233359456685E+01;2.409991802641598E+00;1.895527051001330E+01;5.689057313972830E+01;
2.858000000000000E+09;-1.079231188937259E+01;-9.306808849171983E+00;1.889024772749838E+01;6.065296762528562E+01;1.889024772749838E+01;6.065296762528562E+01;-1.253181389917128E+01;-1.097087470047751E+02;5.699229364578193E+01;3.057942050283807E+00;1.894446463389802E+01;5.561032463559987E+01;
2.859000000000000E+09;-1.077615644225613E+01;-9.158742827904788E+00;1.887967926725271E+01;5.935588144451569E+01;1.887967926725271E+01;5.935588144451569E+01;-1.242282083761346E+01;-1.113375809953559E+02;5.696854130522120E+01;2.395559644271020E+00;1.893368949258703E+01;5.432663661902368E+01;
2.860000000000000E+09;-1.076807504142458E+01;-9.070896737253117E+00;1.886575867167953E+01;5.807759021914686E+01;1.886575867167953E+01;5.807759021914686E+01;-1.230431228567870E+01;-1.131160166579939E+02;5.699419365750654E+01;1.681788070806435E+00;1.892037339614286E+01;5.305868610007363E+01;
2.861000000000000E+09;-1.074633607101704E+01;-9.096734917345684E+00;1.884717294188171E+01;5.679937749795997E+01;1.884717294188171E+01;5.679937749795997E+01;-1.220816000546917E+01;-1.148859410152680E+02;5.678790273267700E+01;2.122064023022365E+00;1.890476752154517E+01;5.179027401673796E+01;
2.862000000000000E+09;-1.071241022398871E+01;-8.956235499502288E+00;1.883736500730644E+01;5.550803616942770E+01;1.883736500730644E+01;5.550803616942770E+01;-1.210876713518656E+01;-1.166828983533185E+02;5.687804079609527E+01;1.456674584318378E+00;1.889450855439053E+01;5.050741235736515E+01;
2.863000000000000E+09;-1.070184310444719E+01;-8.890368330044211E+00;1.882269221433432E+01;5.422004677027625E+01;1.882269221433432E+01;5.422004677027625E+01;-1.199761505071980E+01;-1.183331113047896E+02;5.681706802602201E+01;2.376295185907010E+00;1.888159360374609E+01;4.922676775298807E+01;
2.864000000000000E+09;-1.067474481663851E+01;-8.844861984346402E+00;1.881165392467194E+01;5.296223051589986E+01;1.881165392467194E+01;5.296223051589986E+01;-1.191220563644343E+01;-1.200907422910004E+02;5.707457906706608E+01;1.092985589633552E+00;1.886980268158214E+01;4.798088015531960E+01;
2.865000000000000E+09;-1.065743191995482E+01;-8.846892204232644E+00;1.879459468923093E+01;5.169621519665687E+01;1.879459468923093E+01;5.169621519665687E+01;-1.180215299512211E+01;-1.217414730956903E+02;5.683103484166481E+01;6.590373476629767E-01;1.885608128321643E+01;4.672462134416163E+01;
2.866000000000000E+09;-1.063462781612686E+01;-8.673302615608561E+00;1.878322657087668E+01;5.043353849687896E+01;1.878322657087668E+01;5.043353849687896E+01;-1.170095051972305E+01;-1.234373414272005E+02;5.689716371069429E+01;2.651981575167745E+00;1.884453688846322E+01;4.545948337575889E+01;
2.867000000000000E+09;-1.060499549226672E+01;-8.731089455481065E+00;1.876931973686609E+01;4.912710665581008E+01;1.876931973686609E+01;4.912710665581008E+01;-1.160865664097284E+01;-1.250347096776486E+02;5.695287549265882E+01;2.980364522477862E+00;1.883216025184975E+01;4.418312044214813E+01;
2.868000000000000E+09;-1.059196534803810E+01;-8.668556556291822E+00;1.875481868752018E+01;4.786731179447190E+01;1.875481868752018E+01;4.786731179447190E+01;-1.152173458283495E+01;-1.267894783307560E+02;5.695516540475324E+01;1.771809474897951E+00;1.882045952213717E+01;4.292785976475967E+01;
2.869000000000000E+09;-1.056522271600368E+01;-8.611185493149527E+00;1.874058915314751E+01;4.658826792556187E+01;1.874058915314751E+01;4.658826792556187E+01;-1.142333004402602E+01;-1.285525919083343E+02;5.679733455440420E+01;1.790581800789921E+00;1.880643238515337E+01;4.166121830794429E+01;
2.870000000000000E+09;-1.054851883824409E+01;-8.528921499341731E+00;1.872890169464246E+01;4.534887310316630E+01;1.872890169464246E+01;4.534887310316630E+01;-1.133629477107887E+01;-1.301813507387553E+02;5.675254501124405E+01;1.139928890625502E+00;1.879732307948193E+01;4.042981277990020E+01;
2.871000000000000E+09;-1.052005306200295E+01;-8.515927767666762E+00;1.871375212044440E+01;4.407372668266261E+01;1.871375212044440E+01;4.407372668266261E+01;-1.124979651066918E+01;-1.317870742836819E+02;5.683937226358932E+01;2.424362285201354E+00;1.878166471944861E+01;3.916448875375612E+01;
2.872000000000000E+09;-1.049540675344245E+01;-8.407524046108030E+00;1.870565338408798E+01;4.283748285244285E+01;1.870565338408798E+01;4.283748285244285E+01;-1.115654601381712E+01;-1.335014442544510E+02;5.665894449447255E+01;1.506660140280372E+00;1.877319057655154E+01;3.793079901161899E+01;
2.873000000000000E+09;-1.046564321861421E+01;-8.483037012444200E+00;1.868873141334759E+01;4.155105587517269E+01;1.868873141334759E+01;4.155105587517269E+01;-1.107779361372641E+01;-1.351730917294914E+02;5.694593832839922E+01;2.334861392234318E+00;1.875766974463641E+01;3.665288720495776E+01;
2.874000000000000E+09;-1.044980042466637E+01;-8.423097100118351E+00;1.867625179587657E+01;4.031435820082137E+01;1.867625179587657E+01;4.031435820082137E+01;-1.099372326717851E+01;-1.368338115119456E+02;5.671563938049398E+01;2.193561691160090E+00;1.875040816675404E+01;3.541765007850988E+01;
2.875000000000000E+09;-1.042746536029095E+01;-8.390643032804366E+00;1.866267741583552E+01;3.906021987286811E+01;1.866267741583552E+01;3.906021987286811E+01;-1.091804783314421E+01;-1.383828869692853E+02;5.666305284033775E+01;1.299113877696325E+00;1.873498791306344E+01;3.418398629279280E+01;
2.876000000000000E+09;-1.041370616672736E+01;-8.464905841856444E+00;1.864797107058369E+01;3.780639188401084E+01;1.864797107058369E+01;3.780639188401084E+01;-1.084111213555301E+01;-1.400030276860348E+02;5.691902666018156E+01;1.448554076911542E+00;1.872288886786820E+01;3.292811136990321E+01;
2.877000000000000E+09;-1.038821954408086E+01;-8.459835896003725E+00;1.863530753281614E+01;3.656850149973063E+01;1.863530753281614E+01;3.656850149973063E+01;-1.076836956542935E+01;-1.416465325056219E+02;5.657857164946204E+01;1.521023456011936E+00;1.871467534789009E+01;3.169678738063771E+01;
2.878000000000000E+09;-1.036358601136996E+01;-8.380476730240682E+00;1.862574092301079E+01;3.532760729383423E+01;1.862574092301079E+01;3.532760729383423E+01;-1.068223468618802E+01;-1.432765148473292E+02;5.669379427763342E+01;7.398047818139207E-01;1.870211563165446E+01;3.046607814390694E+01;
2.879000000000000E+09;-1.033271369534680E+01;-8.420830723812744E+00;1.860961604759477E+01;3.407513945974282E+01;1.860961604759477E+01;3.407513945974282E+01;-1.062032023489574E+01;-1.448519165208933E+02;5.693536383921435E+01;1.489848313054500E+00;1.869020814567136E+01;2.922580315854164E+01;
2.880000000000000E+09;-1.031934219777750E+01;-8.412682613663135E+00;1.859912585907764E+01;3.285415811357037E+01;1.859912585907764E+01;3.285415811357037E+01;-1.055432029563772E+01;-1.463750949952351E+02;5.682859881399366E+01;1.881093920715256E+00;1.868194807729152E+01;2.800017834383610E+01;
2.881000000000000E+09;-1.030643457351824E+01;-8.382991585752178E+00;1.858271559013400E+01;3.163934156754544E+01;1.858271559013400E+01;3.163934156754544E+01;-1.047241820488321E+01;-1.480864124218148E+02;5.653945365225578E+01;2.853408241109988E+00;1.866813097582498E+01;2.678311860826247E+01;
2.882000000000000E+09;-1.027684966157294E+01;-8.417847653247579E+00;1.857087934948761E+01;3.038387656778560E+01;1.857087934948761E+01;3.038387656778560E+01;-1.041706620323806E+01;-1.497239596862686E+02;5.668881206611015E+01;2.365872492219678E+00;1.865786215849129E+01;2.553720932300092E+01;
