# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;db:Mem6[Trc3]_S21;ang:Mem6[Trc3]_S21;
2.823000000000000E+09;-1.075448290313632E+01;-2.106827446743105E+01;1.919699860350769E+01;1.137370277524348E+02;1.919699860350769E+01;1.137370277524348E+02;-2.016946806993273E+01;-3.097654119498197E+01;5.716554576610928E+01;3.786446300555228E+00;1.928579840472677E+01;1.012758479209122E+02;
2.824000000000000E+09;-1.076252135009567E+01;-2.101904723036969E+01;1.919300455722084E+01;1.123856424993365E+02;1.919300455722084E+01;1.123856424993365E+02;-1.999352395235044E+01;-3.303977496948611E+01;5.734760589800442E+01;2.918787904086706E+00;1.928209320281593E+01;9.993896993709606E+01;
2.825000000000000E+09;-1.077753085962503E+01;-2.082772528765462E+01;1.918912816037143E+01;1.110591850966883E+02;1.918912816037143E+01;1.110591850966883E+02;-1.988450517935714E+01;-3.541639622039889E+01;5.722261287215972E+01;3.449298873871465E+00;1.927173466423459E+01;9.861681856057501E+01;
2.826000000000000E+09;-1.079561972863579E+01;-2.074397740678222E+01;1.918449462494632E+01;1.097307300202482E+02;1.918449462494632E+01;1.097307300202482E+02;-1.968127580779574E+01;-3.725541111871571E+01;5.721364674104709E+01;3.167893553906723E+00;1.926389278768238E+01;9.730035571855720E+01;
2.827000000000000E+09;-1.080638726212058E+01;-2.056205619954779E+01;1.917989064636926E+01;1.084145450129942E+02;1.917989064636926E+01;1.084145450129942E+02;-1.953109954908758E+01;-3.939073784895945E+01;5.699807896296015E+01;3.308218238613111E+00;1.925384093313881E+01;9.598178149471339E+01;
2.828000000000000E+09;-1.081838277316164E+01;-2.045940774565373E+01;1.917593426368752E+01;1.070788902958846E+02;1.917593426368752E+01;1.070788902958846E+02;-1.940916759453106E+01;-4.168507863109034E+01;5.704856515385853E+01;3.857370648817013E+00;1.925038161306500E+01;9.466344413996366E+01;
2.829000000000000E+09;-1.082747075848122E+01;-2.031784690243425E+01;1.916938887954426E+01;1.057414528538012E+02;1.916938887954426E+01;1.057414528538012E+02;-1.924386301489847E+01;-4.379274236769398E+01;5.720669957611196E+01;2.844030568945042E+00;1.924000146228685E+01;9.333339920522224E+01;
2.830000000000000E+09;-1.083984015469740E+01;-2.023128863580790E+01;1.916410107163503E+01;1.044249242919557E+02;1.916410107163503E+01;1.044249242919557E+02;-1.905944515314234E+01;-4.607410895964750E+01;5.716033675052412E+01;2.388436820689792E+00;1.922981819671186E+01;9.202709693113134E+01;
2.831000000000000E+09;-1.083757071034191E+01;-2.012829341015459E+01;1.915983206490283E+01;1.030743866900861E+02;1.915983206490283E+01;1.030743866900861E+02;-1.894766426329726E+01;-4.826913420307663E+01;5.709939168831062E+01;2.817204982906044E+00;1.922323108407595E+01;9.068044624944268E+01;
2.832000000000000E+09;-1.085483151240299E+01;-1.999269591396316E+01;1.915272821661735E+01;1.017423985602129E+02;1.915272821661735E+01;1.017423985602129E+02;-1.876825300932318E+01;-5.055804785473386E+01;5.720667589508124E+01;4.041108141086831E+00;1.921119806706599E+01;8.935824190876103E+01;
2.833000000000000E+09;-1.086875671625150E+01;-1.993242970713599E+01;1.915058830855570E+01;1.004162135187345E+02;1.915058830855570E+01;1.004162135187345E+02;-1.861691767902696E+01;-5.254702993114844E+01;5.708108315517342E+01;2.870493883987013E+00;1.920641409510513E+01;8.805542360529790E+01;
2.834000000000000E+09;-1.086720452024800E+01;-1.964790575087430E+01;1.914517302163503E+01;9.907851869268751E+01;1.914517302163503E+01;9.907851869268751E+01;-1.842168652034818E+01;-5.471164643324416E+01;5.686102235306451E+01;2.357823336341139E+00;1.919696975716339E+01;8.672113734166398E+01;
2.835000000000000E+09;-1.087838434547491E+01;-1.956620724169064E+01;1.913730126029207E+01;9.776086088153680E+01;1.913730126029207E+01;9.776086088153680E+01;-1.826519406746142E+01;-5.680988864705878E+01;5.718197108668691E+01;3.095635058190591E+00;1.918737487011465E+01;8.542306027940960E+01;
2.836000000000000E+09;-1.088041336296927E+01;-1.943461834995889E+01;1.913189818093278E+01;9.643361799219055E+01;1.913189818093278E+01;9.643361799219055E+01;-1.812064402273067E+01;-5.914020174374791E+01;5.713922361732586E+01;2.353374023157561E+00;1.917949535594952E+01;8.410145483939029E+01;
2.837000000000000E+09;-1.089152841479416E+01;-1.938070011767371E+01;1.912837184834642E+01;9.509717942864455E+01;1.912837184834642E+01;9.509717942864455E+01;-1.793893668773854E+01;-6.113015748272736E+01;5.708374438797166E+01;2.921606850081575E+00;1.917242199996425E+01;8.276536497739031E+01;
2.838000000000000E+09;-1.090113928579586E+01;-1.920766489849471E+01;1.911936152792486E+01;9.377357017415807E+01;1.911936152792486E+01;9.377357017415807E+01;-1.777327175066635E+01;-6.329799229718679E+01;5.703175194713877E+01;2.853984756551340E+00;1.915869650508949E+01;8.147544701841848E+01;
2.839000000000000E+09;-1.089822326800341E+01;-1.908961131701125E+01;1.911373245201106E+01;9.245223443283213E+01;1.911373245201106E+01;9.245223443283213E+01;-1.759955024781701E+01;-6.535048861827073E+01;5.702845921172632E+01;2.817373649039024E+00;1.915064574075864E+01;8.015508358415285E+01;
2.840000000000000E+09;-1.091670816267810E+01;-1.897466399558271E+01;1.910464551428138E+01;9.115031950673546E+01;1.910464551428138E+01;9.115031950673546E+01;-1.745728467992165E+01;-6.748111516601533E+01;5.716840714650012E+01;2.230006465533408E+00;1.914022486383386E+01;7.887467248029154E+01;
2.841000000000000E+09;-1.090758119665492E+01;-1.887469611301048E+01;1.909900563535217E+01;8.980988779613450E+01;1.909900563535217E+01;8.980988779613450E+01;-1.731789600914167E+01;-6.944280195207850E+01;5.703400114598546E+01;2.089845333141746E+00;1.912772147051150E+01;7.754292173106975E+01;
2.842000000000000E+09;-1.091546536238520E+01;-1.869671846935959E+01;1.909412701441983E+01;8.849302685381295E+01;1.909412701441983E+01;8.849302685381295E+01;-1.715375843181280E+01;-7.187630764416228E+01;5.699535556237877E+01;2.851829731525189E+00;1.911983525331818E+01;7.622613116908626E+01;
2.843000000000000E+09;-1.090520756271649E+01;-1.862763704003742E+01;1.908739829138176E+01;8.717224358009450E+01;1.908739829138176E+01;8.717224358009450E+01;-1.698082933321636E+01;-7.368099712661675E+01;5.699521727219299E+01;2.862195369359535E+00;1.911070137576352E+01;7.493541905864576E+01;
2.844000000000000E+09;-1.092645051908118E+01;-1.844576335119914E+01;1.907600274409358E+01;8.585474293597034E+01;1.907600274409358E+01;8.585474293597034E+01;-1.684375739505521E+01;-7.573214529829420E+01;5.716867952670999E+01;1.246531635186959E+00;1.909717725657561E+01;7.361887107893152E+01;
2.845000000000000E+09;-1.092183370634252E+01;-1.829919186334241E+01;1.907005135525842E+01;8.452832814747876E+01;1.907005135525842E+01;8.452832814747876E+01;-1.666833035233062E+01;-7.786458063696530E+01;5.689059179453058E+01;2.291570328075807E+00;1.908896005190103E+01;7.231734000839738E+01;
2.846000000000000E+09;-1.092223357905944E+01;-1.822589370590465E+01;1.906328739402197E+01;8.320544000182085E+01;1.906328739402197E+01;8.320544000182085E+01;-1.651512941883724E+01;-7.986670634808189E+01;5.702772316145831E+01;2.443495439114993E+00;1.907880126850750E+01;7.100925649784035E+01;
2.847000000000000E+09;-1.091904388837501E+01;-1.805702726964179E+01;1.905777410229094E+01;8.192362605088060E+01;1.905777410229094E+01;8.192362605088060E+01;-1.635797489603289E+01;-8.184607951739731E+01;5.703566369120476E+01;2.732280695260918E+00;1.907149569278386E+01;6.974365998629519E+01;
2.848000000000000E+09;-1.090797480923732E+01;-1.794937263096176E+01;1.905023582709281E+01;8.058194964426872E+01;1.905023582709281E+01;8.058194964426872E+01;-1.622556896025950E+01;-8.382042776320506E+01;5.702776700932602E+01;2.120687991542629E+00;1.905729323276373E+01;6.842335738958630E+01;
2.849000000000000E+09;-1.090881789716816E+01;-1.777239392400093E+01;1.904002299589420E+01;7.927323667779622E+01;1.904002299589420E+01;7.927323667779622E+01;-1.607935403897333E+01;-8.582368087730470E+01;5.711420144530712E+01;1.729326020330565E+00;1.904548735540114E+01;6.711742036160933E+01;
2.850000000000000E+09;-1.092158101732127E+01;-1.764462523435434E+01;1.903123393737459E+01;7.798277787534677E+01;1.903123393737459E+01;7.798277787534677E+01;-1.589068204295323E+01;-8.794959317012884E+01;5.695840112904467E+01;2.127473990833020E+00;1.903622025906051E+01;6.585308466600743E+01;
2.851000000000000E+09;-1.091073291687898E+01;-1.761470967710011E+01;1.902255972023642E+01;7.667900041182122E+01;1.902255972023642E+01;7.667900041182122E+01;-1.574817475177232E+01;-8.988659749555019E+01;5.683745872692904E+01;2.587726163977305E+00;1.902453265529950E+01;6.457068871849805E+01;
2.852000000000000E+09;-1.090156183785758E+01;-1.740536177044377E+01;1.901452984185071E+01;7.536746136578321E+01;1.901452984185071E+01;7.536746136578321E+01;-1.561337109864337E+01;-9.173091077695292E+01;5.704553707996293E+01;3.097629007814529E+00;1.901076052654277E+01;6.327760885709237E+01;
2.853000000000000E+09;-1.090464980399476E+01;-1.730947849671749E+01;1.900577345871578E+01;7.407396921696673E+01;1.900577345871578E+01;7.407396921696673E+01;-1.547335709345335E+01;-9.377861379131183E+01;5.694650039855315E+01;2.760237697517255E+00;1.900156995287460E+01;6.200438161091012E+01;
2.854000000000000E+09;-1.089464448146396E+01;-1.728045143687877E+01;1.899797004883363E+01;7.278698559844264E+01;1.899797004883363E+01;7.278698559844264E+01;-1.531451260805401E+01;-9.550244054008485E+01;5.708545935262262E+01;1.709125991212777E+00;1.898935693572847E+01;6.073029088078436E+01;
2.855000000000000E+09;-1.088419700180066E+01;-1.721735860826255E+01;1.898853301383737E+01;7.146729418515345E+01;1.898853301383737E+01;7.146729418515345E+01;-1.516337876679307E+01;-9.762195793720450E+01;5.689744094483351E+01;2.489642614826649E+00;1.897775692702857E+01;5.943479665162021E+01;
2.856000000000000E+09;-1.088543134826296E+01;-1.706726157479142E+01;1.897909576497121E+01;7.017697226584923E+01;1.897909576497121E+01;7.017697226584923E+01;-1.502283199234811E+01;-9.940517507099906E+01;5.698929511050856E+01;1.254496033104134E+00;1.896709327458861E+01;5.817491858572255E+01;
2.857000000000000E+09;-1.087801186654974E+01;-1.687201952257992E+01;1.896912062465732E+01;6.888104989680427E+01;1.896912062465732E+01;6.888104989680427E+01;-1.489503111716856E+01;-1.013053120327366E+02;5.702233359456685E+01;2.409991802641598E+00;1.895527051001330E+01;5.689057313972830E+01;
2.858000000000000E+09;-1.086259605509650E+01;-1.677654197955248E+01;1.896141167949347E+01;6.759225177316729E+01;1.896141167949347E+01;6.759225177316729E+01;-1.475800156938167E+01;-1.031496554753218E+02;5.699229364578193E+01;3.057942050283807E+00;1.894446463389802E+01;5.561032463559987E+01;
2.859000000000000E+09;-1.086274316083396E+01;-1.658384666496533E+01;1.895399726615539E+01;6.628935420309604E+01;1.895399726615539E+01;6.628935420309604E+01;-1.461084180907153E+01;-1.050037446546961E+02;5.696854130522120E+01;2.395559644271020E+00;1.893368949258703E+01;5.432663661902368E+01;
2.860000000000000E+09;-1.084993901179861E+01;-1.657810969256920E+01;1.894519002601810E+01;6.498795725368328E+01;1.894519002601810E+01;6.498795725368328E+01;-1.450282207649920E+01;-1.068319000797267E+02;5.699419365750654E+01;1.681788070806435E+00;1.892037339614286E+01;5.305868610007363E+01;
2.861000000000000E+09;-1.084797889202720E+01;-1.642922193042642E+01;1.893013416248133E+01;6.370625734070445E+01;1.893013416248133E+01;6.370625734070445E+01;-1.436533184741018E+01;-1.086398469010443E+02;5.678790273267700E+01;2.122064023022365E+00;1.890476752154517E+01;5.179027401673796E+01;
2.862000000000000E+09;-1.083696360903386E+01;-1.626834451529226E+01;1.892360409422859E+01;6.240092476149565E+01;1.892360409422859E+01;6.240092476149565E+01;-1.423185647428109E+01;-1.105602172876208E+02;5.687804079609527E+01;1.456674584318378E+00;1.889450855439053E+01;5.050741235736515E+01;
2.863000000000000E+09;-1.081463470163114E+01;-1.619527056974403E+01;1.891222303382960E+01;6.109390138174110E+01;1.891222303382960E+01;6.109390138174110E+01;-1.411275968499814E+01;-1.122250480366722E+02;5.681706802602201E+01;2.376295185907010E+00;1.888159360374609E+01;4.922676775298807E+01;
2.864000000000000E+09;-1.080746351860606E+01;-1.616828135678706E+01;1.890298414683869E+01;5.983122326007871E+01;1.890298414683869E+01;5.983122326007871E+01;-1.399602531693719E+01;-1.140767914107197E+02;5.707457906706608E+01;1.092985589633552E+00;1.886980268158214E+01;4.798088015531960E+01;
2.865000000000000E+09;-1.080872840189752E+01;-1.599338704816492E+01;1.889106835870545E+01;5.856868259423153E+01;1.889106835870545E+01;5.856868259423153E+01;-1.386933448142326E+01;-1.158447121517592E+02;5.683103484166481E+01;6.590373476629767E-01;1.885608128321643E+01;4.672462134416163E+01;
2.866000000000000E+09;-1.078820045959595E+01;-1.591924069974325E+01;1.888192087612082E+01;5.726222010131602E+01;1.888192087612082E+01;5.726222010131602E+01;-1.374255399768178E+01;-1.176460630813660E+02;5.689716371069429E+01;2.651981575167745E+00;1.884453688846322E+01;4.545948337575889E+01;
2.867000000000000E+09;-1.076996422503736E+01;-1.587030584357213E+01;1.887178800365970E+01;5.596213306846573E+01;1.887178800365970E+01;5.596213306846573E+01;-1.364618125630087E+01;-1.194093550212108E+02;5.695287549265882E+01;2.980364522477862E+00;1.883216025184975E+01;4.418312044214813E+01;
2.868000000000000E+09;-1.075808041981532E+01;-1.574549040532401E+01;1.886087816052477E+01;5.469137410424712E+01;1.886087816052477E+01;5.469137410424712E+01;-1.352054651667817E+01;-1.211445075193338E+02;5.695516540475324E+01;1.771809474897951E+00;1.882045952213717E+01;4.292785976475967E+01;
2.869000000000000E+09;-1.074373253331633E+01;-1.569482494441820E+01;1.884866337274814E+01;5.340596636733220E+01;1.884866337274814E+01;5.340596636733220E+01;-1.342286272114352E+01;-1.230231172667286E+02;5.679733455440420E+01;1.790581800789921E+00;1.880643238515337E+01;4.166121830794429E+01;
2.870000000000000E+09;-1.073650022079823E+01;-1.561521757737558E+01;1.884051564299968E+01;5.214392397402042E+01;1.884051564299968E+01;5.214392397402042E+01;-1.331053366813550E+01;-1.246766108148414E+02;5.675254501124405E+01;1.139928890625502E+00;1.879732307948193E+01;4.042981277990020E+01;
2.871000000000000E+09;-1.072680336358469E+01;-1.545741115954691E+01;1.882694959375898E+01;5.085753499205039E+01;1.882694959375898E+01;5.085753499205039E+01;-1.319147374323530E+01;-1.263765285728929E+02;5.683937226358932E+01;2.424362285201354E+00;1.878166471944861E+01;3.916448875375612E+01;
2.872000000000000E+09;-1.070854629619213E+01;-1.539827702307413E+01;1.882102699568670E+01;4.960181799161981E+01;1.882102699568670E+01;4.960181799161981E+01;-1.308626688412654E+01;-1.281987287430207E+02;5.665894449447255E+01;1.506660140280372E+00;1.877319057655154E+01;3.793079901161899E+01;
2.873000000000000E+09;-1.068407358431818E+01;-1.540051857338974E+01;1.880896844696662E+01;4.830871145953437E+01;1.880896844696662E+01;4.830871145953437E+01;-1.298667453539158E+01;-1.298133974020835E+02;5.694593832839922E+01;2.334861392234318E+00;1.875766974463641E+01;3.665288720495776E+01;
2.874000000000000E+09;-1.067878616358080E+01;-1.523706299466365E+01;1.879952158342127E+01;4.704825521530516E+01;1.879952158342127E+01;4.704825521530516E+01;-1.289026581042342E+01;-1.316367630326523E+02;5.671563938049398E+01;2.193561691160090E+00;1.875040816675404E+01;3.541765007850988E+01;
2.875000000000000E+09;-1.066147248049861E+01;-1.514753116065391E+01;1.878963342668882E+01;4.578331088755819E+01;1.878963342668882E+01;4.578331088755819E+01;-1.278738076461176E+01;-1.332343499531691E+02;5.666305284033775E+01;1.299113877696325E+00;1.873498791306344E+01;3.418398629279280E+01;
2.876000000000000E+09;-1.064261908607353E+01;-1.519446840010980E+01;1.877515762904952E+01;4.451244378163300E+01;1.877515762904952E+01;4.451244378163300E+01;-1.270380947382021E+01;-1.348974248995098E+02;5.691902666018156E+01;1.448554076911542E+00;1.872288886786820E+01;3.292811136990321E+01;
2.877000000000000E+09;-1.063473068794636E+01;-1.515759518955287E+01;1.876913237595985E+01;4.326965848113316E+01;1.876913237595985E+01;4.326965848113316E+01;-1.260752882932538E+01;-1.366546792596887E+02;5.657857164946204E+01;1.521023456011936E+00;1.871467534789009E+01;3.169678738063771E+01;
2.878000000000000E+09;-1.062195066886718E+01;-1.503697087888968E+01;1.875833763402837E+01;4.200459867905762E+01;1.875833763402837E+01;4.200459867905762E+01;-1.251086999939474E+01;-1.382575347714223E+02;5.669379427763342E+01;7.398047818139207E-01;1.870211563165446E+01;3.046607814390694E+01;
2.879000000000000E+09;-1.060135091514665E+01;-1.502315978304030E+01;1.874817397656278E+01;4.073546274512807E+01;1.874817397656278E+01;4.073546274512807E+01;-1.242291362987896E+01;-1.399655087915143E+02;5.693536383921435E+01;1.489848313054500E+00;1.869020814567136E+01;2.922580315854164E+01;
2.880000000000000E+09;-1.059615271148635E+01;-1.495179524164405E+01;1.874049932320745E+01;3.950303743389720E+01;1.874049932320745E+01;3.950303743389720E+01;-1.232201337606847E+01;-1.415981768873149E+02;5.682859881399366E+01;1.881093920715256E+00;1.868194807729152E+01;2.800017834383610E+01;
2.881000000000000E+09;-1.058250336625906E+01;-1.488551101831571E+01;1.872654886882163E+01;3.825735325862381E+01;1.872654886882163E+01;3.825735325862381E+01;-1.224105780425504E+01;-1.432840281156908E+02;5.653945365225578E+01;2.853408241109988E+00;1.866813097582498E+01;2.678311860826247E+01;
2.882000000000000E+09;-1.056283680563976E+01;-1.492414116973480E+01;1.871556535201718E+01;3.699454995526196E+01;1.871556535201718E+01;3.699454995526196E+01;-1.217209720642955E+01;-1.450201986332838E+02;5.668881206611015E+01;2.365872492219678E+00;1.865786215849129E+01;2.553720932300092E+01;
2.883000000000000E+09;-1.053968519474253E+01;-1.490152988120900E+01;1.870484011485214E+01;3.575596807167589E+01;1.870484011485214E+01;3.575596807167589E+01;-1.207822512227746E+01;-1.466630642232163E+02;5.692606619272696E+01;2.519164319020022E+00;1.864507472376588E+01;2.432434105171832E+01;
2.884000000000000E+09;-1.052579165016940E+01;-1.479609067167134E+01;1.869792639365451E+01;3.449794713771156E+01;1.869792639365451E+01;3.449794713771156E+01;-1.201451308826849E+01;-1.482265591657438E+02;5.683520553652519E+01;6.121414199688667E-01;1.863669895041393E+01;2.307894797248738E+01;
2.885000000000000E+09;-1.051162936535567E+01;-1.474593040057204E+01;1.868623170065428E+01;3.324482947233413E+01;1.868623170065428E+01;3.324482947233413E+01;-1.193615768134897E+01;-1.499400813909934E+02;5.679759614446414E+01;1.763699869626019E+00;1.862583087094864E+01;2.185197958554891E+01;
2.886000000000000E+09;-1.048250546048399E+01;-1.474669208198393E+01;1.867507706829698E+01;3.201159422371512E+01;1.867507706829698E+01;3.201159422371512E+01;-1.185978528365650E+01;-1.515081838398097E+02;5.678332052680350E+01;1.409790977830494E+00;1.861204507728862E+01;2.063015400384733E+01;
2.887000000000000E+09;-1.049329358654752E+01;-1.466838231412697E+01;1.866861804150479E+01;3.076691929991629E+01;1.866861804150479E+01;3.076691929991629E+01;-1.178851549839982E+01;-1.531127487485987E+02;5.665980461230536E+01;1.945915919007785E+00;1.860711511206869E+01;1.940759625465940E+01;
2.888000000000000E+09;-1.046446170360485E+01;-1.475108680312303E+01;1.865671715593849E+01;2.953067726800473E+01;1.865671715593849E+01;2.953067726800473E+01;-1.173013461409030E+01;-1.548988337019807E+02;5.675622867703830E+01;2.372089986313608E+00;1.859296421832976E+01;1.818995868624588E+01;
2.889000000000000E+09;-1.044517463434066E+01;-1.471062922437046E+01;1.864485291122854E+01;2.828596515334320E+01;1.864485291122854E+01;2.828596515334320E+01;-1.165428809068829E+01;-1.564523105285291E+02;5.696714498740256E+01;1.419406220157873E+00;1.858156395090757E+01;1.695906815310974E+01;
2.890000000000000E+09;-1.042968234321311E+01;-1.462776756879209E+01;1.863693873189234E+01;2.705062980349233E+01;1.863693873189234E+01;2.705062980349233E+01;-1.159593301911552E+01;-1.581509031493098E+02;5.652552819252752E+01;1.200786503240626E+00;1.857574890409990E+01;1.574353209889008E+01;
2.891000000000000E+09;-1.041622749248502E+01;-1.462442607316928E+01;1.862693790352894E+01;2.581314171555220E+01;1.862693790352894E+01;2.581314171555220E+01;-1.152345905282773E+01;-1.598179355869110E+02;5.667288011086413E+01;1.052009165075503E+00;1.856399912734476E+01;1.452708647507001E+01;
2.892000000000000E+09;-1.039984322213997E+01;-1.464164737754839E+01;1.861907782372164E+01;2.457634198254781E+01;1.861907782372164E+01;2.457634198254781E+01;-1.147377460740442E+01;-1.613548020928173E+02;5.662855137803912E+01;1.976708652262703E+00;1.855454358648580E+01;1.330586397397506E+01;
2.893000000000000E+09;-1.038838227280118E+01;-1.467479878757475E+01;1.860530255568444E+01;2.332121706117957E+01;1.860530255568444E+01;2.332121706117957E+01;-1.142087176206070E+01;-1.630076690861203E+02;5.663078695329126E+01;1.763867336688440E+00;1.854512984325446E+01;1.205065639003752E+01;
2.894000000000000E+09;-1.036778949324174E+01;-1.471622366255999E+01;1.859827479550082E+01;2.209245241480169E+01;1.859827479550082E+01;2.209245241480169E+01;-1.136313070112898E+01;-1.646066251721838E+02;5.665575048844853E+01;1.265663025619353E+00;1.853592504529075E+01;1.086678262995647E+01;
2.895000000000000E+09;-1.035985370678612E+01;-1.470594796565431E+01;1.858747518660719E+01;2.088163028710639E+01;1.858747518660719E+01;2.088163028710639E+01;-1.130746509635862E+01;-1.662655135440643E+02;5.661638038018742E+01;1.324801104447545E+00;1.852684987041570E+01;9.676569500667132E+00;
2.896000000000000E+09;-1.033879808868907E+01;-1.462635217099778E+01;1.857861225817522E+01;1.962413871323722E+01;1.857861225817522E+01;1.962413871323722E+01;-1.125234639653483E+01;-1.678466604423587E+02;5.656454390849533E+01;2.071315608186286E+00;1.851675950220476E+01;8.415732558410953E+00;
2.897000000000000E+09;-1.031035712082775E+01;-1.475150880491539E+01;1.856682721313521E+01;1.838185088907684E+01;1.856682721313521E+01;1.838185088907684E+01;-1.119273619586843E+01;-1.695240158463302E+02;5.683626519148867E+01;9.060803574564745E-01;1.850456850861451E+01;7.201510306584697E+00;
2.898000000000000E+09;-1.030911158457024E+01;-1.471513892949285E+01;1.855916873992571E+01;1.717531580220852E+01;1.855916873992571E+01;1.717531580220852E+01;-1.116062406024609E+01;-1.709994995799344E+02;5.669731969075315E+01;3.781270226510054E-01;1.849747081021082E+01;6.011475292843759E+00;
2.899000000000000E+09;-1.029473867943205E+01;-1.475721255845406E+01;1.855059076459472E+01;1.593073940723585E+01;1.855059076459472E+01;1.593073940723585E+01;-1.109898027453449E+01;-1.726394648401783E+02;5.661601412176012E+01;9.357805724866149E-01;1.848931563066136E+01;4.786071385461158E+00;
2.900000000000000E+09;-1.026921532078283E+01;-1.479172629896195E+01;1.854296284048957E+01;1.471493319914963E+01;1.854296284048957E+01;1.471493319914963E+01;-1.104309976512020E+01;-1.743184332763173E+02;5.667479694556414E+01;1.708764703522007E+00;1.848403286163641E+01;3.576133596627540E+00;
2.901000000000000E+09;-1.026349858647652E+01;-1.469492052607754E+01;1.853628582913024E+01;1.348429627626252E+01;1.853628582913024E+01;1.348429627626252E+01;-1.101725222917635E+01;-1.758461547608586E+02;5.665831038965554E+01;2.121212984788043E+00;1.847788775377686E+01;2.364202432897943E+00;
2.902000000000000E+09;-1.024572727135405E+01;-1.476438239976159E+01;1.852500287119730E+01;1.226914762191825E+01;1.852500287119730E+01;1.226914762191825E+01;-1.097405073579397E+01;-1.775011126783043E+02;5.658179267159831E+01;1.516309992078910E+00;1.846535253997341E+01;1.162198635925624E+00;
2.903000000000000E+09;-1.023254772371960E+01;-1.483471033221174E+01;1.851699450102902E+01;1.102758764819516E+01;1.851699450102902E+01;1.102758764819516E+01;-1.092466609296973E+01;-1.791361272170845E+02;5.654582816539473E+01;1.083150433379071E+00;1.845885194031438E+01;-5.384257239105696E-02;
2.904000000000000E+09;-1.022737163511799E+01;-1.475130074031448E+01;1.851060014855650E+01;9.823300501324900E+00;1.851060014855650E+01;9.823300501324900E+00;-1.088484113173443E+01;1.793122945016392E+02;5.663169897919641E+01;3.190290415970461E+00;1.845303721759481E+01;-1.254750205430997E+00;
2.905000000000000E+09;-1.022219607297338E+01;-1.477032400477956E+01;1.850238998357079E+01;8.597059328501834E+00;1.850238998357079E+01;8.597059328501834E+00;-1.084814743933338E+01;1.776722436673401E+02;5.673774529630876E+01;9.484164338438811E-01;1.844600914411226E+01;-2.458150228513174E+00;
2.906000000000000E+09;-1.019676629757663E+01;-1.488637199101772E+01;1.849220558803582E+01;7.381428170547894E+00;1.849220558803582E+01;7.381428170547894E+00;-1.082925310430589E+01;1.760927897570182E+02;5.653336633358754E+01;5.605962749805402E-01;1.843652498121059E+01;-3.678490642661674E+00;
2.907000000000000E+09;-1.018808188009248E+01;-1.490958948613120E+01;1.848293494162957E+01;6.183804802977654E+00;1.848293494162957E+01;6.183804802977654E+00;-1.079271710019744E+01;1.744384967527373E+02;5.663674282630964E+01;1.785316894847555E+00;1.842891890972306E+01;-4.851835866169791E+00;
2.908000000000000E+09;-1.017304788378426E+01;-1.490878309682245E+01;1.847492644361341E+01;4.976576235098860E+00;1.847492644361341E+01;4.976576235098860E+00;-1.075702982238228E+01;1.728243987407787E+02;5.663571851554189E+01;1.114018413984723E+00;1.842279526016105E+01;-6.043198319799785E+00;
2.909000000000000E+09;-1.016698275871753E+01;-1.498878811323256E+01;1.846985696006027E+01;3.749714612424003E+00;1.846985696006027E+01;3.749714612424003E+00;-1.071145697444078E+01;1.712646370347325E+02;5.638578776928056E+01;1.918593009593690E+00;1.841889996924319E+01;-7.266157832736143E+00;
2.910000000000000E+09;-1.015682024486255E+01;-1.497190793024257E+01;1.846753073194170E+01;2.543595578681759E+00;1.846753073194170E+01;2.543595578681759E+00;-1.069667160520677E+01;1.696069239935982E+02;5.639336532334312E+01;1.852525775699897E+00;1.841601664543087E+01;-8.458033843145058E+00;
2.911000000000000E+09;-1.014916605565920E+01;-1.501223225582135E+01;1.845892935730395E+01;1.332645525343255E+00;1.845892935730395E+01;1.332645525343255E+00;-1.067533820747161E+01;1.680010308051955E+02;5.672409232912891E+01;9.146004353001779E-01;1.840868450974220E+01;-9.655056698329117E+00;
2.912000000000000E+09;-1.013555254962351E+01;-1.511818706753436E+01;1.845393514547932E+01;1.355156713046001E-01;1.845393514547932E+01;1.355156713046001E-01;-1.065292867415528E+01;1.664568035096132E+02;5.667524108669760E+01;4.319608099359252E-01;1.840322917035792E+01;-1.084208105550802E+01;
2.913000000000000E+09;-1.013037979924130E+01;-1.511317356852300E+01;1.844272594595437E+01;-1.092408188668397E+00;1.844272594595437E+01;-1.092408188668397E+00;-1.063407237242656E+01;1.648349280140331E+02;5.644121855729708E+01;1.789503236897584E+00;1.839632488062502E+01;-1.205824194657313E+01;
2.914000000000000E+09;-1.012539728941158E+01;-1.519278954055240E+01;1.843848915970584E+01;-2.299211902012879E+00;1.843848915970584E+01;-2.299211902012879E+00;-1.061697036387327E+01;1.631810208797253E+02;5.654868322602447E+01;1.407180672430047E+00;1.839268564753659E+01;-1.324854974961171E+01;
2.915000000000000E+09;-1.010860719920201E+01;-1.523761226045179E+01;1.843096751110832E+01;-3.487708354440900E+00;1.843096751110832E+01;-3.487708354440900E+00;-1.059026790759718E+01;1.615692507648373E+02;5.639438116227794E+01;1.665219943126913E-01;1.838557140180960E+01;-1.443285896649831E+01;
