meas_frequency_Hz,meas_power_dBm
997925000.0,-129.5348358154297
997950000.0,-130.01246643066406
997975000.0,-130.67864990234375
998000000.0,-130.87449645996094
998025000.0,-130.24851989746094
998050000.0,-129.99960327148438
998075000.0,-129.92958068847656
998100000.0,-130.83729553222656
998125000.0,-131.19227600097656
998150000.0,-130.9253692626953
998175000.0,-130.50625610351562
998200000.0,-129.3219451904297
998225000.0,-130.1254425048828
998250000.0,-129.60800170898438
998275000.0,-131.2951202392578
998300000.0,-130.58262634277344
998325000.0,-130.2111358642578
998350000.0,-130.60694885253906
998375000.0,-130.37472534179688
998400000.0,-130.62109375
998425000.0,-130.11293029785156
998450000.0,-130.85650634765625
998475000.0,-129.85894775390625
998500000.0,-129.3516387939453
998525000.0,-129.64344787597656
998550000.0,-130.86436462402344
998575000.0,-130.19015502929688
998600000.0,-130.53770446777344
998625000.0,-130.06492614746094
998650000.0,-129.78590393066406
998675000.0,-128.9823455810547
998700000.0,-130.5070037841797
998725000.0,-130.041259765625
998750000.0,-130.5243682861328
998775000.0,-131.2393035888672
998800000.0,-130.6831512451172
998825000.0,-131.07701110839844
998850000.0,-131.16537475585938
998875000.0,-130.83676147460938
998900000.0,-130.6806182861328
998925000.0,-129.97093200683594
998950000.0,-130.33975219726562
998975000.0,-131.34043884277344
999000000.0,-129.7150421142578
999025000.0,-130.49884033203125
999050000.0,-129.2184600830078
999075000.0,-130.6409149169922
999100000.0,-130.95263671875
999125000.0,-129.99905395507812
999150000.0,-128.96241760253906
999175000.0,-129.70913696289062
999200000.0,-130.0324249267578
999225000.0,-131.19277954101562
999250000.0,-129.76882934570312
999275000.0,-129.6660919189453
999300000.0,-130.58657836914062
999325000.0,-130.4683380126953
999350000.0,-130.0645294189453
999375000.0,-130.01943969726562
999400000.0,-130.85858154296875
999425000.0,-130.62899780273438
999450000.0,-130.293701171875
999475000.0,-131.0624542236328
999500000.0,-130.1770477294922
999525000.0,-129.0295867919922
999550000.0,-130.0827178955078
999575000.0,-130.37545776367188
999600000.0,-130.43011474609375
999625000.0,-130.00445556640625
999650000.0,-130.44973754882812
999675000.0,-130.78884887695312
999700000.0,-129.34031677246094
999725000.0,-130.6444091796875
999750000.0,-129.2700653076172
999775000.0,-130.18609619140625
999800000.0,-130.34751892089844
999825000.0,-130.3951873779297
999850000.0,-129.85023498535156
999875000.0,-129.2843780517578
999900000.0,-129.80982971191406
999925000.0,-131.07980346679688
999950000.0,-129.54005432128906
999975000.0,-130.2245330810547
1000000000.0,-130.6744384765625
1000025000.0,-130.24049377441406
1000050000.0,-130.70138549804688
1000075000.0,-130.5396270751953
1000100000.0,-130.48590087890625
1000125000.0,-130.68533325195312
1000150000.0,-131.22601318359375
1000175000.0,-129.61669921875
1000200000.0,-130.8314971923828
1000225000.0,-130.67698669433594
1000250000.0,-129.44271850585938
1000275000.0,-130.4736328125
1000300000.0,-129.8609619140625
1000325000.0,-131.19754028320312
1000350000.0,-129.85772705078125
1000375000.0,-130.8001708984375
1000400000.0,-130.0762939453125
1000425000.0,-131.33094787597656
1000450000.0,-129.88214111328125
1000475000.0,-129.85504150390625
1000500000.0,-129.9015655517578
1000525000.0,-130.43141174316406
1000550000.0,-130.44239807128906
1000575000.0,-129.4631805419922
1000600000.0,-130.32228088378906
1000625000.0,-130.74652099609375
1000650000.0,-130.63922119140625
1000675000.0,-130.23558044433594
1000700000.0,-130.4144744873047
1000725000.0,-130.5286407470703
1000750000.0,-129.9484405517578
1000775000.0,-131.10780334472656
1000800000.0,-130.91836547851562
1000825000.0,-130.5226593017578
1000850000.0,-130.3614044189453
1000875000.0,-130.3593292236328
1000900000.0,-130.90054321289062
1000925000.0,-130.38185119628906
1000950000.0,-131.0026397705078
1000975000.0,-130.005615234375
1001000000.0,-131.14154052734375
1001025000.0,-130.18849182128906
1001050000.0,-130.038330078125
1001075000.0,-131.2583465576172
1001100000.0,-130.698974609375
1001125000.0,-129.93394470214844
1001150000.0,-129.55328369140625
1001175000.0,-130.58297729492188
1001200000.0,-130.34742736816406
1001225000.0,-129.6437225341797
1001250000.0,-129.46726989746094
1001275000.0,-130.71946716308594
1001300000.0,-130.3488311767578
1001325000.0,-130.55506896972656
1001350000.0,-131.04757690429688
1001375000.0,-129.42471313476562
1001400000.0,-130.93414306640625
1001425000.0,-129.57081604003906
1001450000.0,-130.92832946777344
1001475000.0,-130.491455078125
1001500000.0,-131.1597137451172
1001525000.0,-130.98915100097656
1001550000.0,-130.11082458496094
1001575000.0,-130.76060485839844
1001600000.0,-130.8169708251953
1001625000.0,-130.2845001220703
1001650000.0,-129.07778930664062
1001675000.0,-130.36129760742188
1001700000.0,-129.72727966308594
1001725000.0,-130.8103790283203
1001750000.0,-130.60592651367188
1001775000.0,-130.3097686767578
1001800000.0,-129.85543823242188
1001825000.0,-129.89967346191406
1001850000.0,-130.4596405029297
1001875000.0,-131.21951293945312
1001900000.0,-130.26522827148438
1001925000.0,-129.4906005859375
1001950000.0,-130.1407928466797
1001975000.0,-130.35752868652344
1002000000.0,-130.96014404296875
1002025000.0,-130.43716430664062
1002050000.0,-130.7366485595703
1002075000.0,-130.95306396484375
1002100000.0,-129.62416076660156
1002125000.0,-130.0419158935547
1002150000.0,-129.50531005859375
1002175000.0,-127.7581558227539
1002200000.0,-129.7329559326172
1002225000.0,-131.15171813964844
1002250000.0,-129.51715087890625
1002275000.0,-129.54776000976562
1002300000.0,-130.42227172851562
1002325000.0,-130.72605895996094
1002350000.0,-130.55691528320312
1002375000.0,-131.14443969726562
1002400000.0,-130.28648376464844
1002425000.0,-130.5963592529297
1002450000.0,-130.34153747558594
1002475000.0,-129.5474090576172
1002500000.0,-129.8426055908203
1002525000.0,-130.11251831054688
1002550000.0,-130.26780700683594
1002575000.0,-129.64361572265625
1002600000.0,-130.5277557373047
1002625000.0,-130.91355895996094
1002650000.0,-130.31961059570312
1002675000.0,-129.88487243652344
1002700000.0,-131.09695434570312
1002725000.0,-129.51486206054688
1002750000.0,-129.89344787597656
1002775000.0,-129.59095764160156
1002800000.0,-129.1783905029297
1002825000.0,-131.24864196777344
1002850000.0,-130.48399353027344
1002875000.0,-129.5199432373047
1002900000.0,-130.3094940185547
1002925000.0,-130.10357666015625
1002950000.0,-130.28675842285156
1002975000.0,-130.8556671142578
1003000000.0,-130.43328857421875
1003025000.0,-129.79891967773438
1003050000.0,-129.42901611328125
1003075000.0,-129.6839141845703
1003100000.0,-130.73240661621094
1003125000.0,-130.8809356689453
1003150000.0,-129.73048400878906
1003175000.0,-130.67861938476562
1003200000.0,-130.54624938964844
1003225000.0,-131.2567596435547
1003250000.0,-130.64112854003906
1003275000.0,-130.89732360839844
1003300000.0,-130.70962524414062
1003325000.0,-129.8701171875
1003350000.0,-129.85043334960938
1003375000.0,-130.72900390625
1003400000.0,-130.18768310546875
1003425000.0,-130.80079650878906
1003450000.0,-130.0790557861328
1003475000.0,-129.55422973632812
1003500000.0,-130.34036254882812
1003525000.0,-130.6938018798828
1003550000.0,-130.91571044921875
1003575000.0,-129.44358825683594
1003600000.0,-130.1532745361328
1003625000.0,-130.46177673339844
1003650000.0,-130.5464324951172
1003675000.0,-130.54173278808594
1003700000.0,-131.2903594970703
1003725000.0,-129.3905792236328
1003750000.0,-129.94808959960938
1003775000.0,-129.77500915527344
1003800000.0,-130.696533203125
1003825000.0,-130.4652099609375
1003850000.0,-129.6520538330078
1003875000.0,-131.0386962890625
1003900000.0,-130.5454864501953
1003925000.0,-129.6112060546875
1003950000.0,-130.38299560546875
1003975000.0,-130.2796630859375
1004000000.0,-130.0601348876953
1004025000.0,-130.60595703125
1004050000.0,-130.4625701904297
1004075000.0,-130.5637664794922
1004100000.0,-131.02871704101562
1004125000.0,-130.90032958984375
1004150000.0,-130.0218505859375
1004175000.0,-130.2385711669922
1004200000.0,-130.47691345214844
1004225000.0,-130.63111877441406
1004250000.0,-130.13914489746094
1004275000.0,-130.27481079101562
1004300000.0,-130.4528045654297
1004325000.0,-130.6950225830078
1004350000.0,-130.32237243652344
1004375000.0,-129.72427368164062
1004400000.0,-130.2657928466797
1004425000.0,-130.40394592285156
1004450000.0,-129.51715087890625
1004475000.0,-130.64723205566406
1004500000.0,-130.55059814453125
1004525000.0,-130.0443572998047
1004550000.0,-130.07167053222656
1004575000.0,-130.43280029296875
1004600000.0,-130.05221557617188
1004625000.0,-130.03456115722656
1004650000.0,-129.76382446289062
1004675000.0,-130.3980255126953
1004700000.0,-130.3579559326172
1004725000.0,-130.66407775878906
1004750000.0,-130.3586883544922
1004775000.0,-130.48341369628906
1004800000.0,-130.36660766601562
1004825000.0,-130.5188751220703
1004850000.0,-130.2254638671875
1004875000.0,-131.06663513183594
1004900000.0,-129.27577209472656
1004925000.0,-131.09902954101562
1004950000.0,-130.5022735595703
1004975000.0,-130.2513885498047
1005000000.0,-129.32931518554688
1005025000.0,-130.56336975097656
1005050000.0,-130.7151336669922
1005075000.0,-129.84521484375
1005100000.0,-129.0927734375
1005125000.0,-130.09750366210938
1005150000.0,-128.44190979003906
1005175000.0,-129.77735900878906
1005200000.0,-130.62396240234375
1005225000.0,-130.17762756347656
1005250000.0,-130.89735412597656
1005275000.0,-130.22430419921875
1005300000.0,-130.63954162597656
1005325000.0,-131.28724670410156
1005350000.0,-130.2873077392578
1005375000.0,-130.07664489746094
1005400000.0,-129.39334106445312
1005425000.0,-130.60450744628906
1005450000.0,-130.0487823486328
1005475000.0,-130.75608825683594
1005500000.0,-129.63375854492188
1005525000.0,-131.75665283203125
1005550000.0,-130.9282989501953
1005575000.0,-130.30345153808594
1005600000.0,-129.907958984375
1005625000.0,-130.4917755126953
1005650000.0,-130.88670349121094
1005675000.0,-131.35548400878906
1005700000.0,-130.87115478515625
1005725000.0,-130.59194946289062
1005750000.0,-129.53817749023438
1005775000.0,-130.69866943359375
1005800000.0,-131.28457641601562
1005825000.0,-129.70028686523438
1005850000.0,-130.8072509765625
1005875000.0,-130.34988403320312
1005900000.0,-130.66575622558594
1005925000.0,-130.095458984375
1005950000.0,-130.22157287597656
1005975000.0,-129.8131866455078
1006000000.0,-130.4571075439453
1006025000.0,-130.8978729248047
1006050000.0,-131.2060089111328
1006075000.0,-131.27394104003906
1006100000.0,-131.00570678710938
1006125000.0,-130.4954376220703
1006150000.0,-130.59619140625
1006175000.0,-130.8128662109375
1006200000.0,-130.96905517578125
1006225000.0,-131.24656677246094
1006250000.0,-130.77894592285156
1006275000.0,-128.8921356201172
1006300000.0,-130.51605224609375
1006325000.0,-130.3316192626953
1006350000.0,-130.37908935546875
1006375000.0,-129.87083435058594
1006400000.0,-130.50564575195312
1006425000.0,-130.2134552001953
1006450000.0,-128.92550659179688
1006475000.0,-130.12191772460938
1006500000.0,-129.52366638183594
1006525000.0,-131.01712036132812
1006550000.0,-131.47576904296875
1006575000.0,-130.5852508544922
1006600000.0,-130.97518920898438
1006625000.0,-130.93699645996094
1006650000.0,-130.27175903320312
1006675000.0,-130.34609985351562
1006700000.0,-129.916748046875
1006725000.0,-130.24827575683594
1006750000.0,-130.29014587402344
1006775000.0,-130.6033477783203
1006800000.0,-130.87063598632812
1006825000.0,-130.31826782226562
1006850000.0,-130.93572998046875
1006875000.0,-130.6062774658203
1006900000.0,-130.92120361328125
1006925000.0,-130.36441040039062
1006950000.0,-130.85443115234375
1006975000.0,-130.51402282714844
1007000000.0,-130.51150512695312
1007025000.0,-130.95704650878906
1007050000.0,-129.7600555419922
1007075000.0,-129.7222442626953
1007100000.0,-127.71834564208984
1007125000.0,-130.35195922851562
1007150000.0,-130.8312530517578
1007175000.0,-130.58164978027344
1007200000.0,-131.0375518798828
1007225000.0,-130.4523468017578
1007250000.0,-130.5561981201172
1007275000.0,-130.2204132080078
1007300000.0,-128.7897491455078
1007325000.0,-130.61924743652344
1007350000.0,-130.37294006347656
1007375000.0,-130.12893676757812
1007400000.0,-130.2185821533203
1007425000.0,-130.1909942626953
1007450000.0,-130.6320343017578
1007475000.0,-129.3823699951172
1007500000.0,-130.40087890625
1007525000.0,-130.15374755859375
1007550000.0,-130.0234832763672
1007575000.0,-129.9818115234375
1007600000.0,-130.46124267578125
1007625000.0,-130.50106811523438
1007650000.0,-128.3662567138672
1007675000.0,-129.16482543945312
1007700000.0,-130.74266052246094
1007725000.0,-129.76388549804688
1007750000.0,-129.85105895996094
1007775000.0,-129.53839111328125
1007800000.0,-130.80201721191406
1007825000.0,-130.24415588378906
1007850000.0,-131.0480499267578
1007875000.0,-130.7711181640625
1007900000.0,-130.70095825195312
1007925000.0,-128.36883544921875
1007950000.0,-130.1694793701172
1007975000.0,-131.12269592285156
1008000000.0,-130.49237060546875
1008025000.0,-125.64835357666016
1008050000.0,-130.1976318359375
1008075000.0,-131.2603759765625
1008100000.0,-130.20587158203125
1008125000.0,-130.20384216308594
1008150000.0,-129.83843994140625
1008175000.0,-130.51251220703125
1008200000.0,-129.7121124267578
1008225000.0,-129.69790649414062
1008250000.0,-130.3446807861328
1008275000.0,-129.5064697265625
1008300000.0,-130.2136688232422
1008325000.0,-130.8730010986328
1008350000.0,-131.2078399658203
1008375000.0,-130.56069946289062
1008400000.0,-131.2545623779297
1008425000.0,-130.11282348632812
1008450000.0,-129.70687866210938
1008475000.0,-131.0697784423828
1008500000.0,-130.51446533203125
1008525000.0,-130.257568359375
1008550000.0,-130.9071502685547
1008575000.0,-130.13406372070312
1008600000.0,-130.5655517578125
1008625000.0,-130.10203552246094
1008650000.0,-130.88099670410156
1008675000.0,-130.6951446533203
1008700000.0,-131.13710021972656
1008725000.0,-130.62059020996094
1008750000.0,-130.7260284423828
1008775000.0,-131.4005889892578
1008800000.0,-129.55178833007812
1008825000.0,-130.6456298828125
1008850000.0,-129.8546905517578
1008875000.0,-130.39793395996094
1008900000.0,-130.3094024658203
1008925000.0,-130.6163330078125
1008950000.0,-130.00311279296875
1008975000.0,-130.88690185546875
1009000000.0,-130.87509155273438
1009025000.0,-129.17547607421875
1009050000.0,-131.242431640625
1009075000.0,-129.82516479492188
1009100000.0,-130.6922149658203
1009125000.0,-130.6370086669922
1009150000.0,-130.74224853515625
1009175000.0,-130.20811462402344
1009200000.0,-129.7583465576172
1009225000.0,-130.396484375
1009250000.0,-129.94540405273438
1009275000.0,-130.65196228027344
1009300000.0,-130.02264404296875
1009325000.0,-129.6794891357422
1009350000.0,-129.05345153808594
1009375000.0,-129.8019256591797
1009400000.0,-130.6142578125
1009425000.0,-129.8064727783203
1009450000.0,-129.10960388183594
1009475000.0,-130.45782470703125
1009500000.0,-131.05584716796875
1009525000.0,-129.19969177246094
1009550000.0,-130.9000701904297
1009575000.0,-129.6807861328125
1009600000.0,-130.3782958984375
1009625000.0,-130.71694946289062
1009650000.0,-129.14657592773438
1009675000.0,-130.36119079589844
1009700000.0,-130.93316650390625
1009725000.0,-130.0748291015625
1009750000.0,-130.9097442626953
1009775000.0,-130.0165252685547
1009800000.0,-130.70355224609375
1009825000.0,-131.04766845703125
1009850000.0,-129.2337646484375
1009875000.0,-131.52171325683594
1009900000.0,-130.38436889648438
1009925000.0,-130.56593322753906
1009950000.0,-130.72616577148438
1009975000.0,-130.02149963378906
1010000000.0,-130.99656677246094
1010025000.0,-130.28697204589844
1010050000.0,-131.46229553222656
1010075000.0,-130.29579162597656
