# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;
3.064000000000000E+09;-3.351936006608463E+01;1.382984929535458E+02;-1.132139683086848E+00;2.567440101717803E+00;-1.132139683086848E+00;2.567440101717803E+00;-2.745708707916606E+01;6.509004135074069E+01;5.590900010060729E+01;8.484857549417474E-01;
3.065000000000000E+09;-3.330531891730692E+01;1.357437354254990E+02;-1.128537302974416E+00;1.967118043525833E+00;-1.128537302974416E+00;1.967118043525833E+00;-2.758770482971796E+01;6.442613126760500E+01;5.570538029444405E+01;-4.800734264879923E-02;
3.066000000000000E+09;-3.378343620799330E+01;1.356637350542458E+02;-1.128200145257953E+00;1.360151260475856E+00;-1.128200145257953E+00;1.360151260475856E+00;-2.771357638119110E+01;6.484039712537006E+01;5.591914006644142E+01;6.452126479870354E-01;
3.067000000000000E+09;-3.407653972686597E+01;1.353879299951707E+02;-1.134089008706481E+00;7.951923364838879E-01;-1.134089008706481E+00;7.951923364838879E-01;-2.776519109547518E+01;6.363237399657997E+01;5.582950694723633E+01;7.263747400208225E-01;
3.068000000000000E+09;-3.437197777625373E+01;1.324884830719714E+02;-1.136081133693547E+00;1.951031343538995E-01;-1.136081133693547E+00;1.951031343538995E-01;-2.777174556864124E+01;6.268942044332005E+01;5.594660658236822E+01;2.965641344136223E-01;
3.069000000000000E+09;-3.452797657455270E+01;1.326871384478976E+02;-1.137824911439075E+00;-3.942032983214583E-01;-1.137824911439075E+00;-3.942032983214583E-01;-2.787660026015689E+01;6.247775214368012E+01;5.588122003007052E+01;9.242617601882448E-02;
3.070000000000000E+09;-3.493810304457764E+01;1.320598678021733E+02;-1.134179770318071E+00;-9.554729144412084E-01;-1.134179770318071E+00;-9.554729144412084E-01;-2.802691776281836E+01;6.253484610647926E+01;5.585071629338643E+01;4.638574394329410E-02;
3.071000000000000E+09;-3.529910440640081E+01;1.315429718073441E+02;-1.137215520268450E+00;-1.531134353240654E+00;-1.137215520268450E+00;-1.531134353240654E+00;-2.812652475248434E+01;6.172981022180996E+01;5.582098841706749E+01;5.586059038820578E-02;
3.072000000000000E+09;-3.577251278566671E+01;1.293558347385495E+02;-1.139197079614742E+00;-2.133794658482409E+00;-1.139197079614742E+00;-2.133794658482409E+00;-2.835796818246748E+01;6.092730712772845E+01;5.598570803637598E+01;-1.115778659754139E+00;
3.073000000000000E+09;-3.583178893331224E+01;1.284678387017171E+02;-1.137974707825601E+00;-2.704531478366226E+00;-1.137974707825601E+00;-2.704531478366226E+00;-2.831208825094434E+01;6.030073343106868E+01;5.574129429466212E+01;6.815934079600737E-01;
3.074000000000000E+09;-3.620544201910060E+01;1.275444038973383E+02;-1.137263804760793E+00;-3.291530708148830E+00;-1.137263804760793E+00;-3.291530708148830E+00;-2.849892016090706E+01;6.079465746670913E+01;5.590012861279101E+01;-3.263243306112069E-01;
3.075000000000000E+09;-3.651658997117863E+01;1.290848049088868E+02;-1.141065396337995E+00;-3.865985560490407E+00;-1.141065396337995E+00;-3.865985560490407E+00;-2.858610075229572E+01;6.030594863170079E+01;5.572612936953377E+01;1.918917444738117E-01;
3.076000000000000E+09;-3.712435924926282E+01;1.257248803184057E+02;-1.140795046697995E+00;-4.437610219419298E+00;-1.140795046697995E+00;-4.437610219419298E+00;-2.859478400956733E+01;5.992959088972925E+01;5.598526624077047E+01;-2.454763606386484E-01;
3.077000000000000E+09;-3.719369215997990E+01;1.241987003696456E+02;-1.141638842060281E+00;-5.045134924092209E+00;-1.141638842060281E+00;-5.045134924092209E+00;-2.864244390453214E+01;5.926753643831390E+01;5.574391231622288E+01;2.101543482896365E-01;
3.078000000000000E+09;-3.793231381259861E+01;1.242094684111768E+02;-1.143269160584400E+00;-5.641658000423766E+00;-1.143269160584400E+00;-5.641658000423766E+00;-2.883898734161624E+01;5.894607900864167E+01;5.574094190527240E+01;7.351285245994262E-01;
3.079000000000000E+09;-3.819451582953010E+01;1.213729687418177E+02;-1.148399635247372E+00;-6.188799915760920E+00;-1.148399635247372E+00;-6.188799915760920E+00;-2.898564054464493E+01;5.864002025589991E+01;5.576589748742685E+01;5.030245318901070E-01;
3.080000000000000E+09;-3.852060877166756E+01;1.200121368232842E+02;-1.150143770574615E+00;-6.799246937457176E+00;-1.150143770574615E+00;-6.799246937457176E+00;-2.913240426890434E+01;5.706515775492115E+01;5.590039496491702E+01;7.434209698708827E-01;
3.081000000000000E+09;-3.892160302864444E+01;1.222453316217647E+02;-1.146202873281986E+00;-7.381942486858877E+00;-1.146202873281986E+00;-7.381942486858877E+00;-2.909159259072115E+01;5.761302182849638E+01;5.577202731732170E+01;6.610194515760630E-01;
3.082000000000000E+09;-3.908707748485242E+01;1.174828797705731E+02;-1.149755671021799E+00;-7.986013138049030E+00;-1.149755671021799E+00;-7.986013138049030E+00;-2.929531536395548E+01;5.720296443006099E+01;5.594091394755952E+01;6.833720924814336E-01;
3.083000000000000E+09;-3.983759771924615E+01;1.177086510391505E+02;-1.148584982295876E+00;-8.567873688525944E+00;-1.148584982295876E+00;-8.567873688525944E+00;-2.944962627853787E+01;5.655111573327568E+01;5.578620024123335E+01;-1.549255736487912E+00;
3.084000000000000E+09;-4.037661809594851E+01;1.160790214669910E+02;-1.150360765843193E+00;-9.116386429592728E+00;-1.150360765843193E+00;-9.116386429592728E+00;-2.948722485152291E+01;5.641766624489301E+01;5.565276725983067E+01;-1.773473050388065E+00;
3.085000000000000E+09;-4.139248462177272E+01;1.130198255773041E+02;-1.149585513361891E+00;-9.717320163557494E+00;-1.149585513361891E+00;-9.717320163557494E+00;-2.960985655951272E+01;5.539502007986638E+01;5.562547406486010E+01;-9.264128560196407E-01;
3.086000000000000E+09;-4.133564087958501E+01;1.073052251498315E+02;-1.155294095208760E+00;-1.029769345298685E+01;-1.155294095208760E+00;-1.029769345298685E+01;-2.974354326977567E+01;5.581767094187264E+01;5.584390992629319E+01;-2.804952489421452E-01;
3.087000000000000E+09;-4.153215914211312E+01;1.048282595654621E+02;-1.153091196826489E+00;-1.086375304130585E+01;-1.153091196826489E+00;-1.086375304130585E+01;-2.987453257475730E+01;5.508638317831734E+01;5.575276787452339E+01;-6.251700511800306E-01;
3.088000000000000E+09;-4.239242849102207E+01;1.055250782924845E+02;-1.155667380876031E+00;-1.148023242190145E+01;-1.155667380876031E+00;-1.148023242190145E+01;-3.002157936781461E+01;5.465364038688412E+01;5.583498738361590E+01;3.866460687392485E-01;
3.089000000000000E+09;-4.291663496060660E+01;1.004155624157682E+02;-1.157016903286739E+00;-1.202706128764468E+01;-1.157016903286739E+00;-1.202706128764468E+01;-3.019621258673512E+01;5.375263839280739E+01;5.575876310086373E+01;-1.535975844858599E+00;
3.090000000000000E+09;-4.316879825457615E+01;9.663507578961887E+01;-1.156669535633968E+00;-1.262253909956505E+01;-1.156669535633968E+00;-1.262253909956505E+01;-3.027874527903165E+01;5.405079672332480E+01;5.577403062705291E+01;1.132803588652016E-01;
3.091000000000000E+09;-4.401602836331949E+01;9.928395545659906E+01;-1.155909723493205E+00;-1.322161984505140E+01;-1.155909723493205E+00;-1.322161984505140E+01;-3.039560311231673E+01;5.407376275401307E+01;5.582955577473149E+01;-5.050656361295692E-01;
3.092000000000000E+09;-4.546758791059271E+01;9.076291745891876E+01;-1.156997854773840E+00;-1.378141660833529E+01;-1.156997854773840E+00;-1.378141660833529E+01;-3.053785048778084E+01;5.298722007232067E+01;5.581849138326944E+01;7.871032882818950E-01;
3.093000000000000E+09;-4.556573285209886E+01;9.190449692763804E+01;-1.158483253267043E+00;-1.437009316187540E+01;-1.158483253267043E+00;-1.437009316187540E+01;-3.069768149459426E+01;5.355209358383040E+01;5.573897729960918E+01;-2.047390294587264E-01;
3.094000000000000E+09;-4.656761779550295E+01;8.437992395251037E+01;-1.163397737649736E+00;-1.495011347045244E+01;-1.163397737649736E+00;-1.495011347045244E+01;-3.082957040901208E+01;5.388308560082702E+01;5.575310020614153E+01;-2.919092696005579E-01;
3.095000000000000E+09;-4.634366722086807E+01;8.068383316224632E+01;-1.161066692442817E+00;-1.554809418965609E+01;-1.161066692442817E+00;-1.554809418965609E+01;-3.091747171720550E+01;5.233349682390589E+01;5.575517234571599E+01;1.078254464694783E-01;
3.096000000000000E+09;-4.804358637481584E+01;7.335802456169823E+01;-1.161628572775818E+00;-1.611287584293437E+01;-1.161628572775818E+00;-1.611287584293437E+01;-3.122974941338889E+01;5.224971108847635E+01;5.563199704979145E+01;-5.195087370818953E-01;
3.097000000000000E+09;-4.802793806405915E+01;7.138884579487075E+01;-1.160039785066020E+00;-1.666442771315756E+01;-1.160039785066020E+00;-1.666442771315756E+01;-3.133552636348110E+01;5.194364972515462E+01;5.558968480091433E+01;7.030098610425184E-02;
3.098000000000000E+09;-4.930077502726107E+01;5.201949142258388E+01;-1.168574934946345E+00;-1.726954008055225E+01;-1.168574934946345E+00;-1.726954008055225E+01;-3.146058326204751E+01;5.145072290706510E+01;5.568971225022644E+01;5.823869206330512E-01;
3.099000000000000E+09;-4.914838180579877E+01;4.820848792121065E+01;-1.168472567062135E+00;-1.782753603051233E+01;-1.168472567062135E+00;-1.782753603051233E+01;-3.163206187207228E+01;5.173560751239081E+01;5.584379005753041E+01;4.826306621672597E-01;
3.100000000000000E+09;-4.950006870803557E+01;4.568583199506663E+01;-1.171143579280586E+00;-1.841413592142456E+01;-1.171143579280586E+00;-1.841413592142456E+01;-3.177227991254723E+01;5.138515988518515E+01;5.579135221784619E+01;4.318675307509276E-02;
3.101000000000000E+09;-5.080411759404234E+01;2.092646599483426E+01;-1.167979769051171E+00;-1.898137639269947E+01;-1.167979769051171E+00;-1.898137639269947E+01;-3.185387244176671E+01;5.135024973473841E+01;5.562805687619444E+01;-5.766653304728570E-01;
3.102000000000000E+09;-5.017746788062124E+01;1.176578375275301E+01;-1.166996260284455E+00;-1.954709783195412E+01;-1.166996260284455E+00;-1.954709783195412E+01;-3.206825950162897E+01;5.061203308933033E+01;5.572345963841506E+01;2.094497786441633E-01;
3.103000000000000E+09;-4.973702412606374E+01;4.721119435450400E+00;-1.165252706259405E+00;-2.015029478179775E+01;-1.165252706259405E+00;-2.015029478179775E+01;-3.201999364141065E+01;4.992477099523272E+01;5.573592852648044E+01;-5.653238376374922E-01;
3.104000000000000E+09;-4.875358509607706E+01;-4.061477516523428E+00;-1.168656625433722E+00;-2.071421710665370E+01;-1.168656625433722E+00;-2.071421710665370E+01;-3.233694222534574E+01;4.927242236798502E+01;5.576325025465307E+01;-1.196185298900771E+00;
3.105000000000000E+09;-4.890469235586546E+01;-1.462134305355299E+01;-1.169025274208977E+00;-2.128563991068554E+01;-1.169025274208977E+00;-2.128563991068554E+01;-3.241446089827688E+01;5.107812887959837E+01;5.576087491145078E+01;1.540601880956453E-01;
3.106000000000000E+09;-4.741236504202629E+01;-2.451941052313639E+01;-1.170517582338338E+00;-2.184300519268010E+01;-1.170517582338338E+00;-2.184300519268010E+01;-3.269181896699337E+01;5.049695214219447E+01;5.571838678965072E+01;1.171698879508712E+00;
3.107000000000000E+09;-4.605866796970152E+01;-2.886861847116043E+01;-1.171547404986538E+00;-2.244736552902382E+01;-1.171547404986538E+00;-2.244736552902382E+01;-3.293530280243619E+01;5.079524936122741E+01;5.565096667439322E+01;5.453505230615496E-01;
3.108000000000000E+09;-4.617182130278788E+01;-2.840026599445385E+01;-1.170746434674548E+00;-2.302554319877396E+01;-1.170746434674548E+00;-2.302554319877396E+01;-3.300402392214936E+01;4.988307648881599E+01;5.569699039007624E+01;-9.291893455262585E-03;
3.109000000000000E+09;-4.462652109766123E+01;-3.382170988837463E+01;-1.173956562369145E+00;-2.359379259847244E+01;-1.173956562369145E+00;-2.359379259847244E+01;-3.329555603213757E+01;4.973761230039295E+01;5.558929839179032E+01;-6.257519744570871E-01;
3.110000000000000E+09;-4.367783207596134E+01;-3.700927136783168E+01;-1.170780278326521E+00;-2.419284351789970E+01;-1.170780278326521E+00;-2.419284351789970E+01;-3.341621407552577E+01;4.996177608001501E+01;5.571279219109763E+01;3.513459969386227E-02;
3.111000000000000E+09;-4.402364899449297E+01;-4.353996708513971E+01;-1.174516362231775E+00;-2.476465124657391E+01;-1.174516362231775E+00;-2.476465124657391E+01;-3.359526316937063E+01;4.856337298932009E+01;5.559433822814077E+01;-1.583909412203772E-01;
3.112000000000000E+09;-4.329646760978711E+01;-4.574461092205339E+01;-1.176229157265639E+00;-2.536764545707830E+01;-1.176229157265639E+00;-2.536764545707830E+01;-3.398999394456454E+01;4.932861103122502E+01;5.567067537236950E+01;-5.356454840341845E-04;
3.113000000000000E+09;-4.231620927260771E+01;-4.629673461501206E+01;-1.176744525255362E+00;-2.592071269427347E+01;-1.176744525255362E+00;-2.592071269427347E+01;-3.410690573776802E+01;5.097892647742150E+01;5.549341385437627E+01;1.685757870314591E-01;
3.114000000000000E+09;-4.228524841523949E+01;-4.750092638633853E+01;-1.175641703504678E+00;-2.650081107628554E+01;-1.175641703504678E+00;-2.650081107628554E+01;-3.456577201407028E+01;4.829470086153744E+01;5.557593045711570E+01;8.802240904645954E-01;
3.115000000000000E+09;-4.094178670449071E+01;-5.007971747625706E+01;-1.181277501012520E+00;-2.708140777044709E+01;-1.181277501012520E+00;-2.708140777044709E+01;-3.449221028400901E+01;4.995754293787680E+01;5.564840878510041E+01;-3.529218249793515E-01;
3.116000000000000E+09;-4.114298599091520E+01;-5.053160164630299E+01;-1.180142156478548E+00;-2.766781179152510E+01;-1.180142156478548E+00;-2.766781179152510E+01;-3.483056643812352E+01;5.124341552146390E+01;5.573955499834710E+01;4.586773921469582E-01;
3.117000000000000E+09;-3.998912314363586E+01;-5.557320644342913E+01;-1.178930221618471E+00;-2.823010991654763E+01;-1.178930221618471E+00;-2.823010991654763E+01;-3.470858311554402E+01;5.062920899375366E+01;5.554140099748295E+01;9.178179176989228E-01;
3.118000000000000E+09;-4.012919785634048E+01;-5.755018871743833E+01;-1.176664203054621E+00;-2.881204509003260E+01;-1.176664203054621E+00;-2.881204509003260E+01;-3.516482882837519E+01;4.999284371901399E+01;5.544267112557500E+01;-9.848251454697453E-01;
3.119000000000000E+09;-3.979087329350779E+01;-6.138018437083664E+01;-1.179414259585172E+00;-2.938100442421550E+01;-1.179414259585172E+00;-2.938100442421550E+01;-3.558108589377601E+01;5.065006259888668E+01;5.556938749526162E+01;-2.978667579802474E-01;
3.120000000000000E+09;-3.942196916834719E+01;-5.596078055732178E+01;-1.181666497763075E+00;-2.996730947976783E+01;-1.181666497763075E+00;-2.996730947976783E+01;-3.580982477221484E+01;5.266167162342598E+01;5.548085530336789E+01;5.270082962062096E-01;
3.121000000000000E+09;-3.900647278092199E+01;-6.103787485412557E+01;-1.179178073741452E+00;-3.052507131333714E+01;-1.179178073741452E+00;-3.052507131333714E+01;-3.579421056774035E+01;5.262260623155058E+01;5.575928128057997E+01;-9.009527688317605E-01;
3.122000000000000E+09;-3.849526322878903E+01;-6.330770396671073E+01;-1.181470737897172E+00;-3.111510882339847E+01;-1.181470737897172E+00;-3.111510882339847E+01;-3.620561404772809E+01;4.973212930596656E+01;5.557424897167620E+01;6.008552535013303E-01;
3.123000000000000E+09;-3.845872696723345E+01;-6.483936852653406E+01;-1.180536049103650E+00;-3.168416631774529E+01;-1.180536049103650E+00;-3.168416631774529E+01;-3.652218561118168E+01;5.393637010047395E+01;5.555517141837235E+01;9.479577971807250E-02;
3.124000000000000E+09;-3.769112986898207E+01;-6.570495839529170E+01;-1.179860247312505E+00;-3.227266354208874E+01;-1.179860247312505E+00;-3.227266354208874E+01;-3.658214349792352E+01;5.183912774275812E+01;5.563357067037395E+01;5.632583129707938E-01;
3.125000000000000E+09;-3.728533474288241E+01;-6.658800333294738E+01;-1.179695457228762E+00;-3.284078965627642E+01;-1.179695457228762E+00;-3.284078965627642E+01;-3.701462721092926E+01;5.512744404534599E+01;5.572073640250417E+01;-8.823895070552358E-01;
3.126000000000000E+09;-3.659725697216574E+01;-6.783013589834987E+01;-1.184333693169811E+00;-3.340661963134720E+01;-1.184333693169811E+00;-3.340661963134720E+01;-3.729134827306365E+01;5.654065902469572E+01;5.567370576632968E+01;-5.679585701588562E-01;
3.127000000000000E+09;-3.682532917171015E+01;-6.997077284270937E+01;-1.178824256797455E+00;-3.398884987334576E+01;-1.178824256797455E+00;-3.398884987334576E+01;-3.744756699080397E+01;5.725885857963610E+01;5.570786752499578E+01;-4.276545301268503E-01;
3.128000000000000E+09;-3.593026294549546E+01;-7.104950200195064E+01;-1.179825431631745E+00;-3.454422775406112E+01;-1.179825431631745E+00;-3.454422775406112E+01;-3.763623100893606E+01;5.920203832475102E+01;5.567101565042302E+01;-2.203756225555886E-02;
3.129000000000000E+09;-3.582702571927659E+01;-7.084820398749068E+01;-1.185858291955568E+00;-3.512312814128265E+01;-1.185858291955568E+00;-3.512312814128265E+01;-3.799540524404327E+01;5.967379376921293E+01;5.569927793952358E+01;-2.515078476521463E-01;
3.130000000000000E+09;-3.573469859684791E+01;-7.090537538616775E+01;-1.183187095909650E+00;-3.570174812196998E+01;-1.183187095909650E+00;-3.570174812196998E+01;-3.841190234820309E+01;6.012743951053898E+01;5.576974352844655E+01;8.518349123478881E-02;
3.131000000000000E+09;-3.535207207442018E+01;-7.448400843479541E+01;-1.179929939126803E+00;-3.627514948244792E+01;-1.179929939126803E+00;-3.627514948244792E+01;-3.881939791113378E+01;6.370613685510502E+01;5.554904878499052E+01;7.821816243033327E-01;
3.132000000000000E+09;-3.522888756076354E+01;-7.590209962993292E+01;-1.182564281483268E+00;-3.685402035630074E+01;-1.182564281483268E+00;-3.685402035630074E+01;-3.918066118854158E+01;6.182952473233824E+01;5.557247170826204E+01;2.804196251521170E-01;
3.133000000000000E+09;-3.456682050891570E+01;-7.620403889893453E+01;-1.179421753963798E+00;-3.739252750028869E+01;-1.179421753963798E+00;-3.739252750028869E+01;-3.931269293802251E+01;6.440136168899652E+01;5.548308107155360E+01;1.656724611556193E-01;
3.134000000000000E+09;-3.438966937702864E+01;-7.555224636540720E+01;-1.179946842058130E+00;-3.798455789863199E+01;-1.179946842058130E+00;-3.798455789863199E+01;-3.948614240417082E+01;6.772545111614185E+01;5.562529645562218E+01;9.599146439804054E-01;
3.135000000000000E+09;-3.406101492352300E+01;-7.766199444120151E+01;-1.183110291324330E+00;-3.854797311608467E+01;-1.183110291324330E+00;-3.854797311608467E+01;-4.016741934681242E+01;6.919713347126169E+01;5.557357178124931E+01;-7.645113967673220E-01;
3.136000000000000E+09;-3.421609433942425E+01;-7.944598464799459E+01;-1.182324134523525E+00;-3.910689992702172E+01;-1.182324134523525E+00;-3.910689992702172E+01;-4.018550628574549E+01;7.194133282469028E+01;5.560326312840593E+01;1.176758814143037E+00;
3.137000000000000E+09;-3.348335922353004E+01;-7.825442794121190E+01;-1.185275997750169E+00;-3.969588518004159E+01;-1.185275997750169E+00;-3.969588518004159E+01;-4.029057651888004E+01;7.215932608044446E+01;5.565708171540485E+01;-1.284371248413859E+00;
3.138000000000000E+09;-3.350161662452941E+01;-7.985138409088955E+01;-1.179389443413673E+00;-4.026837248745505E+01;-1.179389443413673E+00;-4.026837248745505E+01;-4.051707613127334E+01;7.663590545639876E+01;5.558686941601653E+01;8.403737991043942E-01;
3.139000000000000E+09;-3.327920464512142E+01;-8.274529092045279E+01;-1.183473198833988E+00;-4.085133081242027E+01;-1.183473198833988E+00;-4.085133081242027E+01;-4.074609176221780E+01;7.980472929284419E+01;5.564239214779957E+01;-1.308856024770104E-01;
3.140000000000000E+09;-3.314287221409072E+01;-8.127946805081780E+01;-1.182453088747189E+00;-4.142158397085700E+01;-1.182453088747189E+00;-4.142158397085700E+01;-4.140634790229871E+01;8.376643458703153E+01;5.555706507046671E+01;-3.955428808395997E-01;
3.141000000000000E+09;-3.263301855450237E+01;-8.471386533054864E+01;-1.177677731101677E+00;-4.200416424963110E+01;-1.177677731101677E+00;-4.200416424963110E+01;-4.141909162586950E+01;8.516306376486192E+01;5.570482944004618E+01;-9.324614659116388E-01;
3.142000000000000E+09;-3.244697952626738E+01;-8.433831626514016E+01;-1.181408620604012E+00;-4.257855340983663E+01;-1.181408620604012E+00;-4.257855340983663E+01;-4.097753866441774E+01;8.679044405457557E+01;5.570630016208364E+01;-9.622317361872558E-01;
3.143000000000000E+09;-3.233044815791852E+01;-8.277165187903009E+01;-1.179162452726857E+00;-4.313336917651291E+01;-1.179162452726857E+00;-4.313336917651291E+01;-4.152477926994516E+01;9.098966364393698E+01;5.559669071138682E+01;2.884395075102842E-01;
3.144000000000000E+09;-3.199644455973603E+01;-8.465248623491345E+01;-1.178725000675597E+00;-4.371903137289829E+01;-1.178725000675597E+00;-4.371903137289829E+01;-4.135794074934898E+01;9.353586008477347E+01;5.569236706455752E+01;-2.506727033045271E-01;
3.145000000000000E+09;-3.170314610317484E+01;-8.530623880132516E+01;-1.178562806469575E+00;-4.425771747198108E+01;-1.178562806469575E+00;-4.425771747198108E+01;-4.202787860163077E+01;9.822275767689167E+01;5.564930745308021E+01;-4.993740868535575E-01;
3.146000000000000E+09;-3.159854103871032E+01;-8.864034501308878E+01;-1.177101002185659E+00;-4.487026156463405E+01;-1.177101002185659E+00;-4.487026156463405E+01;-4.080676117627603E+01;1.006029237871791E+02;5.564907169019949E+01;-1.653787100264466E-01;
3.147000000000000E+09;-3.140127558508166E+01;-8.761634084310147E+01;-1.179393472030450E+00;-4.539548444757617E+01;-1.179393472030450E+00;-4.539548444757617E+01;-4.082014240445785E+01;1.081583083713778E+02;5.566422085312554E+01;-4.221586851223941E-01;
3.148000000000000E+09;-3.111294110625709E+01;-8.809302492447640E+01;-1.175698232731644E+00;-4.600868852312376E+01;-1.175698232731644E+00;-4.600868852312376E+01;-4.093420068860592E+01;1.102198796478741E+02;5.568399444256657E+01;-1.362066600587479E-01;
3.149000000000000E+09;-3.124918081357002E+01;-8.954183200616785E+01;-1.179160353336272E+00;-4.658826926095239E+01;-1.179160353336272E+00;-4.658826926095239E+01;-4.081085363877399E+01;1.175243170328578E+02;5.585287715040688E+01;-9.124132780774360E-01;
3.150000000000000E+09;-3.070146425677551E+01;-9.082894323185525E+01;-1.174475872811721E+00;-4.716256984742444E+01;-1.174475872811721E+00;-4.716256984742444E+01;-4.109994574058835E+01;1.156112223364742E+02;5.556493435185864E+01;-7.928364963687048E-01;
3.151000000000000E+09;-3.059871169038214E+01;-9.098516510202126E+01;-1.176818619948147E+00;-4.775411516209198E+01;-1.176818619948147E+00;-4.775411516209198E+01;-4.072467281667072E+01;1.187018817670005E+02;5.560381733006289E+01;-3.628380460769982E-01;
3.152000000000000E+09;-3.034567692957103E+01;-9.108159181577687E+01;-1.174132276133235E+00;-4.831914420918270E+01;-1.174132276133235E+00;-4.831914420918270E+01;-3.962103974731764E+01;1.202934129731045E+02;5.559514334360162E+01;8.856137628956640E-01;
3.153000000000000E+09;-3.030347739068549E+01;-9.315501154652506E+01;-1.175296406440879E+00;-4.888829406349662E+01;-1.175296406440879E+00;-4.888829406349662E+01;-4.021814588457246E+01;1.250053135131968E+02;5.552844489684109E+01;-1.367042903961216E+00;
3.154000000000000E+09;-3.008720194552381E+01;-9.322583835858966E+01;-1.175573526426819E+00;-4.947259677251240E+01;-1.175573526426819E+00;-4.947259677251240E+01;-3.966783794467511E+01;1.311963753683393E+02;5.544200381017680E+01;-8.303142105583936E-01;
3.155000000000000E+09;-2.981108771474276E+01;-9.417674253223639E+01;-1.172916022365129E+00;-5.005050032004478E+01;-1.172916022365129E+00;-5.005050032004478E+01;-3.941212476885981E+01;1.262487401815116E+02;5.553678662949081E+01;-6.011675119379126E-02;
3.156000000000000E+09;-2.981204601537961E+01;-9.442663883238978E+01;-1.170803936942327E+00;-5.062739825874175E+01;-1.170803936942327E+00;-5.062739825874175E+01;-3.900654833092263E+01;1.340839728575806E+02;5.570546482430395E+01;-7.449749637884054E-02;
3.157000000000000E+09;-2.957246478448775E+01;-9.533188179488417E+01;-1.170729250060383E+00;-5.119750197878558E+01;-1.170729250060383E+00;-5.119750197878558E+01;-3.904215699678880E+01;1.345247037983235E+02;5.562880490060795E+01;-6.037860596771236E-01;
3.158000000000000E+09;-2.944343475137614E+01;-9.615151974157776E+01;-1.172504740321401E+00;-5.176603232564434E+01;-1.172504740321401E+00;-5.176603232564434E+01;-3.863918536957323E+01;1.344789785889835E+02;5.550796728916303E+01;-4.186260021977543E-01;
3.159000000000000E+09;-2.921842429258840E+01;-9.699418340511876E+01;-1.168904721577444E+00;-5.233867930109708E+01;-1.168904721577444E+00;-5.233867930109708E+01;-3.796685516331784E+01;1.390401476559767E+02;5.562076645398211E+01;-1.086618730336313E+00;
3.160000000000000E+09;-2.918472192825788E+01;-9.690050709991324E+01;-1.166474728905940E+00;-5.295749706778759E+01;-1.166474728905940E+00;-5.295749706778759E+01;-3.795184395103839E+01;1.371172962246722E+02;5.581045478342973E+01;-1.299733641959400E+00;
3.161000000000000E+09;-2.900934184414959E+01;-9.879970349907107E+01;-1.165826362745867E+00;-5.352757934621100E+01;-1.165826362745867E+00;-5.352757934621100E+01;-3.777128606261008E+01;1.385439337392247E+02;5.558032268835106E+01;-5.720927649949141E-01;
3.162000000000000E+09;-2.881379831055208E+01;-9.878894492992025E+01;-1.162717994031126E+00;-5.409043376585426E+01;-1.162717994031126E+00;-5.409043376585426E+01;-3.741263689136544E+01;1.416252561570022E+02;5.560693246521130E+01;-4.942156162235604E-01;
3.163000000000000E+09;-2.865564893524493E+01;-9.955904086468584E+01;-1.165437790615871E+00;-5.468480208466558E+01;-1.165437790615871E+00;-5.468480208466558E+01;-3.684925266652441E+01;1.410935488705537E+02;5.586295729309952E+01;-1.481744001793146E+00;
3.164000000000000E+09;-2.853229930152059E+01;-9.956361237729637E+01;-1.159660404582113E+00;-5.526957962641816E+01;-1.159660404582113E+00;-5.526957962641816E+01;-3.660358874723708E+01;1.410268191876227E+02;5.567494560474000E+01;-2.613621201740105E-01;
3.165000000000000E+09;-2.841031088263104E+01;-1.015493826698923E+02;-1.160878562857379E+00;-5.583705211815197E+01;-1.160878562857379E+00;-5.583705211815197E+01;-3.644085091527165E+01;1.457608666561793E+02;5.562052453846902E+01;-4.346951127985740E-01;
3.166000000000000E+09;-2.823910200967201E+01;-1.019627207279117E+02;-1.160392737301267E+00;-5.645189386427688E+01;-1.160392737301267E+00;-5.645189386427688E+01;-3.616121878429946E+01;1.432601212914884E+02;5.563942353154680E+01;-8.106903777254945E-01;
3.167000000000000E+09;-2.807625961566400E+01;-1.016814760622785E+02;-1.157983160209205E+00;-5.700364009923611E+01;-1.157983160209205E+00;-5.700364009923611E+01;-3.597057696609279E+01;1.449207020554091E+02;5.556654267256316E+01;-8.201915536420394E-01;
3.168000000000000E+09;-2.792523592878447E+01;-1.018407056872761E+02;-1.158500898245621E+00;-5.757986630388742E+01;-1.158500898245621E+00;-5.757986630388742E+01;-3.543671392440678E+01;1.455117973821539E+02;5.577657979222796E+01;-1.826103065760761E+00;
3.169000000000000E+09;-2.794611705076820E+01;-1.027541880020815E+02;-1.157799958934417E+00;-5.818178603232867E+01;-1.157799958934417E+00;-5.818178603232867E+01;-3.535586731301364E+01;1.472980068023544E+02;5.557180103486545E+01;-3.661330737108052E-01;
3.170000000000000E+09;-2.762640056877973E+01;-1.047596352790451E+02;-1.154062369143718E+00;-5.879257657565390E+01;-1.154062369143718E+00;-5.879257657565390E+01;-3.489490664127650E+01;1.464879673806389E+02;5.559177641207660E+01;-3.916360730231176E-01;
